0,1,2,3,4,5,6,7
64,65,71,72,77,14,46,52
71,72,73,77,45,24,59,30
1,39,45,77,53,56,60,31
64,70,73,76,77,14,19,62
67,68,70,41,9,51,60,29
66,36,39,77,79,49,57,27
34,39,43,45,81,22,55,27
66,74,43,47,79,17,82,52
71,41,74,76,79,48,53,56
75,76,15,50,83,84,53,58
35,75,46,48,49,83,54,61
64,36,38,76,50,55,56,62
64,42,13,79,81,54,23,88
64,36,44,79,85,58,59,61
66,41,74,44,76,51,25,28
66,67,36,81,18,85,87,89
68,39,76,52,86,55,25,63
36,73,59,14,81,88,91,94
72,12,78,81,87,57,61,95
96,66,67,71,47,80,59,62
67,70,76,51,24,25,60,63
44,80,81,49,52,57,92,94
70,72,80,22,91,92,29,95
98,100,72,50,82,84,88,93
66,99,98,5,82,59,92,95
99,69,70,102,17,20,93,61
65,97,28,79,50,86,26,60
102,71,75,17,50,82,89,91
100,37,36,71,79,88,90,31
100,101,90,48,85,87,58,62
36,103,75,14,79,49,18,60
73,84,85,88,89,91,61,62
98,101,70,106,43,86,90,59
96,97,99,12,17,57,90,95
65,102,103,42,78,15,56,30
99,100,69,75,77,13,92,95
65,37,69,82,84,87,59,92
98,99,69,77,83,55,88,91
65,98,102,107,110,52,84,85
99,100,37,72,79,52,55,25
103,104,107,44,76,46,48,61
65,101,103,40,109,83,117,88
96,66,100,105,77,82,52,95
69,76,109,110,80,48,84,90
38,104,77,114,115,83,116,51
38,72,107,50,84,86,24,92
70,105,76,113,50,87,121,29
96,102,40,74,20,53,92,95
64,65,91,110,112,121,123,94
97,102,107,83,88,94,92,126
32,66,99,103,106,114,83,88
128,66,98,102,40,119,90,28
111,83,20,54,25,123,93,127
98,45,112,19,53,120,62,30
129,70,52,56,121,88,92,31
97,39,112,84,119,90,125,95
97,71,106,109,112,55,120,59
129,98,66,100,19,116,118,54
67,99,100,73,43,51,54,90
96,134,72,42,83,117,54,57
128,34,132,72,42,44,57,94
133,105,108,111,52,86,118,121
130,102,71,83,53,122,125,30
98,132,101,109,79,111,63,127
128,132,71,135,138,47,84,92
131,133,70,135,138,44,113,86
65,129,137,139,141,114,120,124
100,43,108,111,144,83,84,126
97,7,106,109,79,48,122,123
98,69,102,103,74,142,51,94
90,136,109,145,146,58,95,63
65,72,104,42,137,112,121,62
98,134,140,118,119,25,122,91
97,100,103,73,45,148,117,119
32,99,70,135,76,114,121,25
129,99,70,78,82,86,124,29
64,134,136,110,143,48,80,126
98,134,139,109,141,148,117,122
128,97,67,106,46,117,150,151
100,142,143,113,54,150,94,95
37,40,141,48,124,50,156,95
129,73,107,43,141,149,28,125
67,39,76,110,79,146,115,158
136,49,146,156,149,59,92,31
75,76,77,48,82,148,84,119
99,101,144,49,146,148,92,158
69,108,140,142,143,81,117,156
35,100,102,104,107,115,57,154
161,131,165,103,79,83,121,126
64,98,131,103,40,74,79,18
99,143,81,151,122,91,31,63
162,132,137,74,144,146,117,62
100,136,137,105,139,140,144,22
160,136,105,141,53,85,88,63
132,164,169,74,106,73,84,120
163,168,105,110,150,87,156,126
32,140,172,145,83,89,123,95
99,71,139,140,79,149,153,126
67,135,136,109,77,111,81,154
130,168,72,110,175,57,154,95
70,27,109,111,115,56,155,60
162,153,103,73,74,145,149,57
130,40,168,143,113,86,123,125
130,103,48,144,50,29,155,157
164,165,70,170,45,143,176,151
102,167,136,173,48,113,179,19
128,160,169,113,87,152,183,120
139,172,180,125,150,55,61,159
165,105,41,178,147,148,118,123
129,97,46,112,88,185,59,124
100,166,105,45,146,179,117,87
64,129,97,160,172,184,28,94
173,176,180,117,149,123,125,31
128,105,142,118,150,152,86,188
133,137,139,111,112,177,89,61
122,14,145,119,152,154,93,184
96,99,68,137,172,141,145,150
165,170,141,48,177,87,185,91
128,161,134,167,138,78,48,83
195,196,68,168,142,178,146,57
192,128,160,134,141,175,58,126
166,43,49,147,20,181,182,149
160,136,74,45,153,187,125,159
128,163,45,174,141,182,28,190
161,129,196,197,199,170,146,118
104,73,171,83,180,151,188,189
192,130,99,77,177,85,118,95
5,133,167,43,45,144,23,159
96,98,100,134,171,141,179,155
100,167,55,182,118,152,186,158
65,197,139,173,144,113,114,117
179,116,183,152,89,26,124,159
66,196,140,173,76,177,49,190
130,37,133,71,203,207,126,63
130,206,80,177,83,94,121,158
194,167,137,78,81,117,85,187
38,103,106,172,181,151,89,158
33,133,203,78,175,154,155,94
67,132,165,172,174,84,149,188
198,204,205,110,113,147,213,191
195,198,140,141,210,150,25,122
96,193,69,166,208,213,186,155
132,133,167,108,112,113,114,188
160,165,135,201,145,146,17,153
99,137,107,213,214,55,219,220
66,173,142,176,189,218,125,127
133,198,167,205,110,52,216,218
64,161,135,76,83,148,215,217
162,68,169,107,180,87,219,190
226,106,80,214,155,28,94,223
70,45,174,79,23,154,222,190
225,97,35,201,51,85,182,124
194,196,75,178,181,150,186,155
226,196,133,205,178,219,188,191
65,161,11,175,149,118,152,218
159,67,200,168,172,209,149,223
133,169,170,201,208,119,153,90
68,168,202,171,143,182,186,62
122,169,140,206,117,154,155,156
197,235,140,188,88,58,156,126
100,200,171,235,178,146,188,189
233,204,207,144,215,121,124,94
232,43,140,182,184,156,221,127
232,169,202,234,46,144,189,159
153,171,142,79,48,145,185,218
192,34,99,101,199,187,222,159
96,163,140,237,115,217,219,191
194,67,170,173,112,177,115,126
161,81,145,244,57,58,155,189
129,226,132,203,47,81,245,214
162,202,205,237,81,245,154,92
192,225,232,202,173,145,216,125
135,203,213,215,120,218,219,221
160,195,167,136,74,204,213,218
65,161,168,170,175,211,119,222
225,168,237,174,144,212,151,190
135,106,237,215,120,186,187,156
224,133,171,205,207,180,213,182
229,107,139,47,111,247,156,221
64,67,227,171,236,144,253,94
159,129,132,127,188,252,253,223
225,227,69,199,237,80,242,153
130,47,210,50,180,82,218,60
33,130,164,199,242,245,247,90
64,34,178,243,90,253,158,255
235,203,176,177,216,250,92,152
192,96,261,229,135,206,238,159
258,163,231,232,211,88,250,187
232,137,202,45,144,242,150,249
96,161,232,202,208,114,115,248
128,261,71,232,109,113,209,87
103,233,203,268,242,179,215,219
199,136,233,43,114,115,24,123
196,263,169,84,117,214,217,126
257,265,75,267,209,211,148,121
89,161,234,211,245,120,249,122
98,196,262,110,175,180,122,220
65,258,233,238,181,183,250,247
131,229,202,76,188,149,216,156
136,170,269,81,94,121,60,254
34,228,207,273,117,118,248,31
128,257,100,138,125,118,253,254
224,199,105,43,171,214,88,187
134,173,273,242,243,53,182,155
259,164,144,210,275,247,215,91
193,71,135,107,235,209,179,152
193,167,104,208,146,178,220,221
36,134,11,243,93,248,157,222
168,105,202,267,232,265,46,279
166,198,233,110,270,179,254,255
194,115,23,279,152,282,91,190
258,262,263,170,266,206,252,221
106,268,141,78,273,115,213,284
192,257,134,176,180,149,150,218
98,130,75,235,147,180,246,220
185,42,141,178,147,56,121,157
258,131,165,265,233,268,113,278
163,292,175,274,146,248,250,255
165,295,173,144,180,277,247,158
294,135,201,77,82,247,154,61
44,173,178,275,151,280,281,189
194,68,293,261,104,140,177,84
128,262,200,105,236,208,244,286
256,295,106,107,216,284,285,286
224,256,168,177,242,282,59,286
159,199,75,236,239,210,126,287
260,267,205,112,86,217,252,254
258,68,261,296,44,237,127,191
224,195,273,242,252,215,156,286
98,66,133,168,106,272,248,250
224,232,137,201,302,307,151,255
193,164,70,230,240,176,83,21
291,297,270,274,280,185,284,157
161,290,137,275,254,280,122,190
136,110,305,243,213,216,190,286
97,295,263,243,117,216,281,253
292,75,270,272,178,249,122,253
193,267,271,213,214,150,218,286
259,267,209,114,180,308,214,223
33,166,39,136,295,272,145,314
288,107,205,303,212,308,155,93
230,233,144,242,211,276,149,248
98,198,262,209,275,276,181,253
144,113,242,243,180,249,253,287
196,294,298,76,275,309,86,284
292,133,81,273,177,279,219,287
267,107,44,235,305,115,189,254
291,165,198,40,302,279,248,311
257,269,78,273,211,281,186,253
257,263,200,241,309,284,222,255
159,202,75,312,281,155,284,191
162,261,70,237,209,125,309,317
129,290,262,41,210,154,220,189
225,264,300,305,180,278,216,186
289,229,326,263,264,245,216,249
289,193,295,200,41,111,243,189
257,322,227,290,116,212,308,183
321,70,300,270,334,83,278,188
227,68,236,143,114,307,275,317
106,332,141,175,112,303,249,316
96,229,198,167,231,300,147,286
172,206,272,274,181,246,284,221
199,200,295,245,310,250,315,285
164,260,228,327,295,234,237,318
330,145,307,243,309,279,282,254
258,255,293,176,82,146,309,127
263,335,208,304,146,211,281,253
290,67,262,71,328,141,272,220
170,330,268,77,238,305,312,281
192,163,207,240,310,151,250,125
229,90,208,210,243,217,314,317
258,293,338,309,345,58,252,253
195,100,232,331,300,312,282,220
173,50,148,118,279,344,186,189
320,161,193,331,299,307,348,221
192,264,300,302,275,245,342,281
257,264,301,334,114,243,216,313
289,230,266,205,148,341,24,60
329,271,112,304,303,180,214,248
193,296,268,13,272,213,92,191
321,290,234,266,206,174,245,315
224,329,139,235,309,152,345,285
291,228,202,299,110,279,349,63
225,291,324,261,335,304,277,186
256,289,293,305,341,219,317,286
354,227,293,234,266,236,267,63
33,323,199,172,271,87,344,346
322,259,295,360,269,89,90,348
198,111,182,214,310,281,346,284
351,267,207,272,273,208,318,223
291,136,200,300,209,342,279,315
98,293,299,87,313,251,222,190
257,326,327,300,46,78,242,155
296,202,336,274,115,340,277,248
64,353,356,282,332,340,346,254
357,331,366,208,210,339,247,350
160,228,357,234,335,309,246,247
224,35,231,171,336,216,313,221
192,132,330,366,240,84,343,280
291,360,283,339,284,375,251,188
133,250,241,183,376,215,315,92
199,296,299,269,302,151,121,255
294,295,361,298,235,331,303,375
64,33,230,171,29,373,313,285
164,368,272,148,58,28,222,351
193,290,327,364,28,271,92,351
353,345,268,206,367,153,379,348
267,372,309,308,213,347,29,95
352,385,197,249,204,370,153,383
100,333,367,147,312,345,218,190
296,302,142,175,273,244,343,155
227,387,168,363,331,175,342,314
386,165,337,370,210,251,61,223
96,66,173,210,340,246,314,255
192,354,360,169,76,181,378,318
389,233,75,366,337,274,222,62
258,324,294,359,363,275,339,183
96,388,328,392,307,246,311,253
325,103,366,272,308,280,314,216
290,229,135,335,242,339,151,222
355,296,363,238,307,148,60,221
228,361,202,366,175,306,248,383
385,363,205,112,372,316,125,190
322,389,362,394,301,303,242,92
192,321,269,371,346,91,380,351
292,393,212,183,344,347,284,158
320,129,292,266,331,271,240,253
391,39,202,365,178,149,345,379
320,323,292,305,87,377,124,287
292,325,265,204,270,207,402,312
290,164,198,207,81,338,212,21
321,327,174,79,276,278,248,88
384,196,330,332,401,247,186,220
228,357,351,170,109,337,179,383
327,410,369,305,344,314,316,221
165,391,264,360,207,272,243,215
102,234,299,141,143,375,216,412
102,327,296,205,143,337,407,215
326,263,232,399,271,273,120,124
354,228,391,233,138,300,76,244
354,45,239,336,273,402,307,351
388,140,207,305,151,249,282,315
291,197,39,235,397,371,342,319
97,386,199,77,301,368,210,222
359,264,107,346,206,378,410,317
196,395,60,368,246,314,156,255
256,69,262,393,364,306,371,409
325,265,330,169,304,404,185,220
289,196,328,404,213,347,412,221
262,264,241,411,311,376,378,379
353,258,324,376,135,367,344,409
193,168,425,204,207,304,401,94
419,297,309,343,120,281,186,157
421,233,298,428,208,112,404,285
257,131,328,203,304,309,247,379
40,299,240,400,315,408,281,379
292,264,369,210,147,376,249,218
417,165,392,137,301,275,245,313
320,258,268,430,399,115,276,344
324,424,427,335,436,340,347,255
192,359,395,430,305,369,211,247
352,100,233,266,236,210,182,186
193,419,198,73,298,364,78,186
398,176,338,252,437,314,348,287
135,201,330,271,368,375,187,253
66,132,72,204,365,413,126,383
364,78,149,150,375,411,380,349
352,196,360,265,394,72,335,181
165,230,358,231,233,151,284,318
64,3,393,362,399,154,285,415
290,357,137,395,403,179,211,249
291,356,168,300,211,404,86,440
420,327,147,403,376,121,316,158
386,106,365,366,399,341,348,284
321,326,327,425,361,185,412,253
321,450,196,425,369,308,246,92
322,294,393,138,338,339,437,253
260,422,396,175,369,241,407,284
321,293,238,368,371,55,408,375
288,227,197,265,426,237,444,62
449,227,420,428,176,368,339,378
420,326,106,442,87,376,346,383
322,296,106,237,367,406,380,413
257,439,328,374,406,313,157,382
386,451,195,443,310,219,220,445
327,361,272,240,180,215,413,447
192,418,423,232,424,428,408,379
289,329,395,337,369,406,375,58
288,261,423,233,142,371,409,411
128,384,454,428,431,147,180,253
449,450,298,396,432,466,152,254
192,417,388,357,395,336,436,180
387,446,400,465,307,181,443,350
162,259,429,368,435,308,54,318
356,292,134,205,463,369,145,407
226,103,264,238,271,435,116,447
195,457,298,464,433,183,248,379
419,230,456,233,266,336,315,284
448,33,203,461,431,308,312,445
471,452,210,436,405,375,344,445
355,358,203,366,469,377,254,415
386,260,329,203,142,310,406,381
417,449,201,397,398,465,471,478
353,261,104,400,316,216,410,188
385,102,297,44,464,276,181,311
129,421,472,266,172,461,339,376
227,168,332,300,367,178,340,149
161,452,166,457,337,212,472,443
440,458,430,241,404,376,441,479
192,455,202,398,307,468,246,281
290,419,455,369,277,344,154,255
161,197,166,300,366,207,350,286
324,72,457,339,310,343,472,446
96,256,388,421,457,299,213,349
393,364,365,431,272,116,380,318
390,365,304,274,470,438,344,281
259,260,195,264,436,476,444,287
449,418,164,356,328,397,439,350
192,390,458,461,174,340,408,415
422,394,108,237,467,149,380,318
421,332,493,141,496,370,210,439
292,326,363,432,467,407,343,287
288,489,330,397,399,435,405,153
258,11,378,475,314,251,126,287
354,460,303,463,499,342,55,409
326,104,232,426,392,243,341,253
352,195,453,334,305,437,503,254
192,422,488,331,300,396,371,404
67,484,419,230,461,401,279,345
387,261,454,486,206,369,337,437
323,389,301,368,465,374,444,255
352,415,109,271,472,282,380,479
451,390,461,365,403,181,501,476
417,98,163,421,487,329,498,213
196,484,426,378,303,335,150,26
258,452,488,367,438,503,504,378
509,485,330,363,462,306,280,125
325,294,136,171,492,334,502,314
407,354,130,368,439,186,476,510
386,422,460,431,308,309,410,511
161,199,297,461,239,369,342,506
389,270,177,403,407,440,474,222
352,494,431,368,405,406,250,283
450,357,389,391,205,500,469,379
389,518,456,360,362,306,500,409
483,391,199,428,464,116,157,447
166,171,46,242,502,22,347,445
452,295,521,138,303,502,119,284
130,386,292,496,497,212,438,347
450,515,264,521,296,301,272,119
164,486,47,240,25,505,478,511
480,515,432,528,338,437,378,379
514,386,426,306,403,251,476,415
295,304,433,503,344,281,318,286
194,422,269,333,531,278,281,506
168,473,461,240,308,276,377,381
322,355,425,525,436,251,445,382
484,331,346,532,183,408,215,253
225,454,137,142,180,117,278,186
261,358,300,528,529,408,409,475
384,356,421,201,463,467,373,437
512,194,451,356,262,395,110,246
225,454,520,202,429,495,470,407
452,525,28,184,473,314,315,348
516,487,424,395,466,500,438,124
258,293,230,367,469,246,410,413
356,524,525,494,431,400,210,540
515,484,425,395,338,403,504,189
420,356,233,526,532,314,349,510
482,451,517,453,328,395,238,209
416,256,291,390,490,143,349,382
480,294,267,236,300,465,534,223
416,509,456,361,426,493,502,317
448,256,480,101,455,427,498,535
419,261,362,529,501,280,505,284
547,549,139,499,180,500,343,345
545,550,552,329,402,339,276,119
513,450,400,529,276,501,310,537
554,492,303,243,405,56,122,156
424,236,494,497,498,499,246,541
358,428,204,240,339,311,346,383
487,392,526,303,308,340,503,184
550,395,203,302,177,213,344,378
386,388,518,391,399,83,502,541
514,485,171,460,181,438,536,351
422,171,334,336,434,183,506,509
166,360,172,216,507,348,318,543
513,290,394,364,530,117,405,506
417,143,271,401,434,465,503,415
389,430,404,533,564,535,317,510
356,328,488,479,528,274,565,223
290,423,554,109,466,407,408,447
448,486,553,402,275,404,285,543
545,519,425,565,501,503,380,349
129,423,361,496,339,21,279,349
160,482,67,325,529,372,438,383
480,545,323,549,335,432,465,470
416,226,290,389,461,558,433,573
512,418,262,295,396,303,562,282
513,226,79,434,274,371,534,159
396,461,528,369,379,404,122,571
192,264,458,559,304,185,250,255
450,515,77,464,533,408,539,477
357,521,202,331,490,427,336,246
576,577,482,430,304,177,439,221
230,551,490,395,118,439,215,476
292,549,197,389,426,303,145,377
550,362,430,495,337,465,119,411
255,516,521,274,532,538,573,223
293,486,429,433,210,88,285,413
320,492,177,433,529,499,276,372
459,429,496,305,177,284,374,124
384,386,292,516,368,152,574,191
354,451,164,455,429,499,566,350
382,300,499,567,475,413,510,511
257,163,548,469,502,344,380,286
324,421,440,70,339,340,373,472
579,548,580,293,425,529,572,575
385,421,198,424,523,274,538,446
577,166,425,426,489,494,369,445
289,453,489,591,530,566,535,409
256,449,578,389,366,26,475,572
578,419,451,327,520,170,525,535
513,458,204,428,463,470,90,60
450,131,452,422,584,523,341,413
512,324,463,530,275,243,499,569
449,578,131,297,554,330,379,412
417,167,136,552,315,536,155,92
105,490,426,266,532,374,284,317
224,422,551,555,497,566,573,478
448,34,485,582,525,567,474,284
388,229,582,104,585,443,535,155
577,290,396,82,181,567,536,279
545,329,364,524,496,470,407,444
289,579,259,455,426,607,348,415
451,305,562,563,370,501,536,351
100,197,458,529,306,563,531,466
613,365,466,370,85,214,89,541
394,556,560,337,146,253,254,319
321,612,511,179,471,221,477,223
257,610,548,106,396,13,272,594
136,587,528,401,254,602,509,478
193,614,557,270,237,343,601,607
392,521,264,206,369,536,537,126
577,226,451,324,47,529,276,543
584,525,621,595,532,568,540,415
416,264,552,574,147,215,157,350
610,546,328,499,181,278,439,414
195,548,583,265,460,589,591,528
419,422,489,235,588,496,506,351
520,490,331,427,621,337,436,439
352,386,583,232,372,310,477,351
416,205,367,341,408,186,606,511
546,357,494,175,598,279,251,349
289,456,395,366,560,592,276,287
576,354,259,555,623,500,281,346
631,264,618,432,602,311,474,479
585,459,588,495,561,633,348,604
364,429,145,371,470,534,570,475
585,394,554,432,433,628,215,220
484,325,171,78,496,370,475,541
554,399,370,404,564,410,445,415
578,323,585,559,435,54,60,511
385,66,456,619,210,370,567,508
487,265,543,462,500,214,539,511
416,612,586,557,624,636,574,604
68,613,166,521,331,399,276,381
544,386,614,361,462,498,632,606
421,550,143,594,501,539,507,380
645,133,179,341,311,409,215,415
96,579,484,163,519,525,400,533
390,199,487,551,359,492,373,541
416,452,454,365,496,338,247,409
321,295,423,298,403,439,378,541
544,643,647,265,396,497,563,438
423,521,234,464,498,595,474,507
513,323,327,491,240,306,406,639
608,611,472,362,497,437,440,347
611,645,552,654,146,342,506,604
611,551,519,333,467,599,536,30
100,421,486,173,630,188,637,415
384,567,135,107,524,211,631,475
453,165,392,456,587,177,532,636
608,551,267,460,432,498,436,507
292,614,428,657,274,402,568,543
67,619,526,143,560,531,470,639
321,609,331,555,491,307,472,506
545,547,556,625,344,220,606,415
489,426,650,563,307,439,541,606
295,394,460,238,82,600,154,219
514,553,568,622,590,401,119,536
664,590,591,598,632,633,637,446
512,415,398,337,338,440,507,479
417,260,293,264,394,275,148,479
581,359,584,652,627,403,565,478
640,229,518,617,464,401,114,478
609,647,200,115,532,663,411,382
420,516,249,470,569,635,637,511
609,166,295,361,403,661,534,445
225,482,323,439,662,599,632,254
128,675,647,459,302,239,502,535
577,291,593,530,436,565,149,409
676,134,583,307,661,506,669,190
194,522,459,332,591,625,475,159
645,648,458,333,500,536,152,606
361,682,399,245,279,250,412,317
644,550,583,681,490,267,566,631
642,331,683,365,592,407,348,607
384,493,575,371,659,598,438,319
420,424,589,399,625,376,506,539
323,486,551,523,683,342,409,447
674,622,593,210,379,507,568,251
581,520,616,584,371,660,500,537
448,34,659,596,213,217,315,444
483,493,656,497,498,436,149,439
458,554,657,177,563,436,629,439
390,519,360,526,633,473,506,636
609,644,589,622,590,529,404,603
577,364,45,655,400,630,536,479
609,579,677,45,368,342,535,668
228,518,428,593,658,251,668,575
257,513,102,486,619,538,669,445
35,68,325,295,328,620,592,158
416,231,553,339,659,597,565,472
512,612,453,645,679,229,117,284
484,679,621,336,464,628,308,124
160,545,611,453,424,490,462,158
512,482,229,184,475,284,253,606
705,357,487,202,490,83,661,693
608,706,452,242,82,373,570,379
449,707,681,649,470,663,698,318
417,226,131,301,496,657,148,316
487,649,427,271,565,696,441,511
248,682,621,400,369,662,120,473
636,610,487,683,334,534,536,412
707,485,392,490,493,593,596,372
264,552,586,368,241,496,435,216
672,552,265,306,250,667,541,670
75,558,207,656,336,595,373,543
225,358,680,648,299,684,370,631
673,646,233,426,395,686,622,667
450,578,263,136,300,435,598,599
576,391,520,586,525,625,468,634
548,583,719,497,690,530,541,413
541,194,485,613,488,714,562,605
482,648,650,305,693,536,570,251
423,621,335,561,370,181,667,575
512,291,719,592,722,274,694,477
256,513,675,178,314,443,699,415
197,613,714,340,373,376,507,478
672,709,199,265,336,563,727,280
608,610,198,588,626,211,565,701
672,547,585,586,622,591,443,571
704,610,195,171,238,368,441,412
