PathFileType	4	(X/Y/Z)	D:\MAC3D_Data\Watanabe Lab\Sasazaki_1109\1_suihei1.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
200.00	200.00	      1725	0	mm	200.00	1	      1725
Frame#	Time	
967	4.830	39.69375	-2773.71143	594.14124	
968	4.835	39.24849	-2788.07983	597.03241	
969	4.840	38.74931	-2802.09863	600.03003	
970	4.845	-169.69644	-2803.96191	664.20496	39.33318	-2817.20654	604.18335	
971	4.850	-169.37288	-2818.24707	666.32642	40.02059	-2831.56030	608.34955	
972	4.855	-169.33255	-2833.90771	668.41608	40.75825	-2845.76831	612.75726	
973	4.860	-168.34250	-2846.09766	670.54437	41.63681	-2859.88452	617.60608	
974	4.865	-167.59123	-2861.63477	673.03381	44.01146	-2875.80493	622.67426	
975	4.870	-166.16187	-2876.19849	676.72461	40.55983	-2886.91821	623.40460	
976	4.875	-164.33754	-2890.18335	680.46051	42.79483	-2901.42334	628.02777	
977	4.880	-161.82599	-2902.35083	685.00000	44.68291	-2916.42480	632.71930	
978	4.885	46.08473	-2931.15747	637.39758	
979	4.890	-152.37920	-2935.78003	699.83417	51.66552	-2948.67505	645.65271	
980	4.895	-151.74020	-2950.24927	704.93903	52.91429	-2963.05054	649.47406	
981	4.900	53.88688	-2976.96265	652.78735	-157.32201	-2962.24951	705.84869	
982	4.905	53.89249	-2989.18872	655.02362	
983	4.910	55.60000	-3003.24292	658.22302	
984	4.915	55.29980	-3017.11987	660.24872	
985	4.920	55.47561	-3031.64307	663.63025	
986	4.925	-156.79837	-3030.98193	721.13605	55.62141	-3045.17041	666.56079	
987	4.930	-157.14027	-3044.09229	723.05432	55.87626	-3058.74268	669.37860	
988	4.935	-156.41365	-3057.30127	725.28015	56.24804	-3073.19385	673.39252	
989	4.940	57.19546	-3087.00439	677.61639	-155.54117	-3065.78296	728.19196	
990	4.945	58.85065	-3100.84155	682.44305	-155.06332	-3080.26904	731.42383	
991	4.950	59.01867	-3112.94971	686.27979	-153.81509	-3092.86816	734.96326	
992	4.955	60.92120	-3126.25928	691.25812	-151.92168	-3105.29443	738.80792	
993	4.960	64.17233	-3138.14917	696.33820	-149.43596	-3116.15747	742.94659	
994	4.965	67.02034	-3146.35034	699.94928	-146.04842	-3125.43970	747.00970	
995	4.970	70.49046	-3152.89526	702.81854	-141.71950	-3133.50537	751.04736	
996	4.975	76.16880	-3158.46411	706.42572	
997	4.980	82.28861	-3161.74048	708.88495	
998	4.985	86.67104	-3164.90283	710.21472	
999	4.990	91.48480	-3168.78760	711.61011	
1000	4.995	94.70586	-3170.61719	713.07996	
1001	5.000	98.97408	-3172.73438	716.85999	
1002	5.005	102.32269	-3172.85400	720.21381	
1003	5.010	-93.78960	-3133.86279	770.82709	103.79045	-3171.66260	723.41565	
1004	5.015	-93.02857	-3128.12280	770.64349	106.65636	-3171.13379	727.53894	
1005	5.020	-90.58625	-3124.36035	770.05267	109.51832	-3168.81689	730.65997	
1006	5.025	-88.78728	-3120.41528	768.13971	113.21507	-3167.86206	734.80170	
1007	5.030	-83.56414	-3118.84961	766.11261	118.69646	-3167.69727	739.57941	
1008	5.035	121.60361	-3166.24951	742.58795	
1009	5.040	125.88378	-3167.61499	747.58685	
1010	5.045	128.86998	-3169.65381	752.62048	
1011	5.050	-76.44176	-3102.04077	742.17639	132.43253	-3172.18506	758.56342	
1012	5.055	134.48813	-3173.92896	764.35992	-71.11786	-3097.37012	738.20923	
1013	5.060	136.78299	-3175.45654	771.07751	
1014	5.065	139.14323	-3176.31592	777.67255	
1015	5.070	141.52634	-3175.63354	783.26172	
1016	5.075	-50.61092	-3089.48145	726.55371	141.64894	-3172.59863	787.63879	
1017	5.080	
1018	5.085	
1019	5.090	
1020	5.095	
1021	5.100	
1022	5.105	
1023	5.110	152.64665	-3161.47363	802.57434	
1024	5.115	153.88448	-3160.75073	802.13794	
1025	5.120	154.61064	-3159.40088	801.20111	-33.96454	-3077.60815	726.22693	
1026	5.125	156.68268	-3159.19482	800.99170	-33.13391	-3075.84399	727.74335	
1027	5.130	157.54680	-3158.05176	800.14484	
1028	5.135	158.96997	-3156.28760	799.87683	
1029	5.140	159.81978	-3154.60425	799.77148	
1030	5.145	159.39963	-3151.24170	799.74200	
1031	5.150	161.04909	-3150.05298	801.49292	
1032	5.155	162.15082	-3147.62988	803.77356	-25.52401	-3066.66650	752.49023	
1033	5.160	161.28474	-3143.70361	805.68854	-25.75312	-3065.09863	755.37225	
1034	5.165	162.11487	-3141.30615	808.44580	
1035	5.170	161.17676	-3137.36230	810.45099	-25.78778	-3061.23145	760.10925	
1036	5.175	160.69847	-3133.80981	812.71082	-26.41408	-3058.72095	761.27509	
1037	5.180	-28.22975	-3056.02271	761.56555	
1038	5.185	161.11223	-3127.95117	817.00067	
1039	5.190	160.09268	-3124.14966	817.87903	
1040	5.195	160.42143	-3121.55200	819.17834	
1041	5.200	160.24425	-3118.70435	819.70300	
1042	5.205	159.67314	-3115.85571	819.70465	
1043	5.210	158.60776	-3112.65112	818.99530	
1044	5.215	157.86214	-3109.38940	818.25763	-32.89100	-3048.12622	756.83057	
1045	5.220	157.18985	-3106.68359	817.51331	
1046	5.225	156.94519	-3103.81348	816.68683	
1047	5.230	155.96704	-3100.79761	816.02979	
1048	5.235	154.73384	-3097.19360	815.25494	
1049	5.240	154.76431	-3094.49878	815.66241	
1050	5.245	152.84167	-3090.36987	815.12170	
1051	5.250	152.28874	-3087.71899	815.72925	
1052	5.255	
1053	5.260	
1054	5.265	
1055	5.270	145.38553	-3072.30615	816.44287	
1056	5.275	143.22745	-3067.93750	816.02997	
1057	5.280	141.49689	-3064.83374	815.88800	
1058	5.285	139.11049	-3061.48096	815.25006	
1059	5.290	137.42859	-3057.07495	814.54315	
1060	5.295	
1061	5.300	133.60756	-3049.91895	812.15302	
1062	5.305	131.46796	-3046.33105	810.90790	
1063	5.310	
1064	5.315	129.48267	-3040.26807	809.25342	
1065	5.320	126.88309	-3036.06592	807.87158	
1066	5.325	123.81350	-3031.53564	806.27209	
1067	5.330	121.24229	-3027.18018	805.58777	
1068	5.335	118.22963	-3022.68774	804.19781	
1069	5.340	
1070	5.345	
1071	5.350	112.51225	-3012.23706	802.77313	
1072	5.355	
1073	5.360	
1074	5.365	104.14481	-2999.48047	799.35260	-86.65691	-2997.10620	718.44775	
1075	5.370	-95.57195	-2988.83154	712.28741	
1076	5.375	-98.32086	-2985.46094	711.47504	
1077	5.380	-100.75730	-2982.75830	711.05420	
1078	5.385	-103.16245	-2979.87085	709.94196	
1079	5.390	-105.35676	-2977.03296	709.35693	
1080	5.395	90.75924	-2973.84302	786.87286	-107.65328	-2974.02051	708.39825	
1081	5.400	-110.24603	-2970.87866	707.10834	
1082	5.405	-112.31480	-2967.68359	706.06647	
1083	5.410	-114.84271	-2964.50537	704.79706	
1084	5.415	-116.87204	-2961.64014	703.88452	
1085	5.420	85.38294	-2954.61353	771.78949	-119.24973	-2957.69873	702.48956	
1086	5.425	-121.51698	-2954.06860	701.39142	
1087	5.430	-123.85945	-2950.32495	700.45837	
1088	5.435	82.50724	-2942.64917	762.47180	-126.26803	-2946.76587	699.72620	
1089	5.440	-128.39198	-2943.30640	698.94812	
1090	5.445	76.84750	-2931.93774	754.19989	-130.47330	-2939.25513	698.20490	
1091	5.450	75.63363	-2928.24512	751.72833	-132.98589	-2935.46558	697.72986	
1092	5.455	74.56156	-2925.02930	748.99622	-134.86824	-2931.27319	697.24854	
1093	5.460	-137.59015	-2927.33960	696.53516	
1094	5.465	68.92120	-2914.97070	742.57666	-139.79648	-2923.22314	696.16144	
1095	5.470	68.08726	-2911.77783	740.90546	-141.54289	-2919.56567	695.52991	
1096	5.475	66.44830	-2907.77051	738.58643	-143.68056	-2914.92993	694.73413	
1097	5.480	-145.56589	-2911.42407	694.04950	
1098	5.485	62.75747	-2898.93628	733.56470	-147.67455	-2906.67188	692.85022	
1099	5.490	61.19590	-2894.40845	730.45612	-149.31509	-2903.30225	691.87653	
1100	5.495	60.23598	-2891.84375	728.09503	
1101	5.500	
1102	5.505	-155.14540	-2893.52734	686.72571	
1103	5.510	55.42670	-2879.14502	718.78656	
1104	5.515	-158.59566	-2884.68066	682.86469	
1105	5.520	-160.37819	-2880.65771	680.92902	53.23555	-2871.00513	712.18530	
1106	5.525	-161.79297	-2875.88647	678.97949	
1107	5.530	-163.30823	-2872.05542	677.44934	51.44685	-2863.36792	706.14886	
1108	5.535	49.46664	-2859.21777	702.60388	
1109	5.540	-166.47479	-2861.82544	674.29620	48.31113	-2854.98950	699.77979	
1110	5.545	-167.79207	-2857.72729	673.40332	47.24770	-2850.56860	696.46344	
1111	5.550	-169.23877	-2852.81543	672.76764	48.32748	-2848.30371	694.84802	
1112	5.555	-170.20700	-2847.89502	672.50238	47.21558	-2844.24585	692.11475	
1113	5.560	-171.65665	-2843.00684	672.41077	47.50851	-2841.82813	690.57281	
1114	5.565	-172.95782	-2837.33423	671.79163	45.69532	-2836.74902	686.93488	
1115	5.570	44.88467	-2833.49951	684.71246	
1116	5.575	-175.15590	-2827.07544	672.39081	43.24607	-2828.53662	681.76257	
1117	5.580	-176.28801	-2821.59326	673.02069	42.03624	-2824.66602	679.21704	
1118	5.585	-176.87148	-2816.43164	673.19867	40.32567	-2820.24707	675.99457	
1119	5.590	-178.21291	-2811.19775	673.64105	38.94956	-2815.88159	673.38190	
1120	5.595	-179.34702	-2805.87451	674.21411	
1121	5.600	-180.00081	-2800.93262	674.91632	35.65430	-2806.88110	667.31128	
1122	5.605	34.59534	-2802.80713	665.01727	
1123	5.610	-182.21696	-2790.36328	675.84338	34.53260	-2799.47998	662.94714	
1124	5.615	33.20721	-2795.17041	660.64893	-182.03693	-2783.74146	676.64087	
1125	5.620	-182.61052	-2778.31714	676.87225	
1126	5.625	31.27441	-2786.51855	656.64868	-183.23032	-2773.82813	677.75934	
1127	5.630	30.70661	-2782.53076	655.12585	-183.63441	-2766.92627	678.06329	
1128	5.635	29.90582	-2778.76123	654.09778	-184.30032	-2763.36914	678.89685	
1129	5.640	27.55822	-2772.88159	651.95660	-185.03535	-2757.95361	679.36377	
1130	5.645	27.88603	-2769.83765	652.07001	-185.43169	-2750.57300	680.26013	
1131	5.650	26.58991	-2764.99731	650.94067	-185.92833	-2747.67651	681.51312	
1132	5.655	27.06039	-2761.48193	650.90558	-186.31903	-2741.18799	682.94031	
1133	5.660	26.56352	-2757.16309	650.51862	-186.77689	-2735.74463	683.85272	
1134	5.665	24.56381	-2751.38477	649.48334	-186.63525	-2732.43945	685.40021	
1135	5.670	25.98886	-2749.22095	650.45477	-186.72150	-2725.58960	686.33319	
1136	5.675	24.16149	-2743.23291	649.19623	-187.14534	-2721.73511	687.76801	
1137	5.680	23.71218	-2738.95752	649.27679	-187.75287	-2717.13501	689.28308	
1138	5.685	22.73584	-2734.24023	648.70306	-188.14709	-2711.70313	690.16901	
1139	5.690	20.31039	-2728.08521	647.21765	-188.27901	-2706.28760	691.99854	
1140	5.695	21.24457	-2725.30298	647.87946	
1141	5.700	19.66878	-2719.88306	646.53595	-184.09171	-2700.55566	696.82977	
1142	5.705	19.91649	-2715.70728	646.31622	-188.50838	-2693.09741	695.87823	
1143	5.710	20.46782	-2712.58081	646.62939	-189.00784	-2686.36890	696.95734	
1144	5.715	18.45549	-2706.08350	645.06665	
1145	5.720	17.92712	-2701.80786	645.05194	-185.48271	-2679.61060	701.37836	
1146	5.725	17.14714	-2696.82080	644.63678	-189.45802	-2670.20728	700.96179	
1147	5.730	17.59761	-2693.50342	645.14014	-189.15854	-2666.22754	702.92981	
1148	5.735	16.57710	-2687.98755	644.72620	-189.11555	-2662.63647	704.27637	
1149	5.740	16.40582	-2683.31152	644.68286	-189.09019	-2657.41479	705.66656	
1150	5.745	16.72965	-2679.18652	645.58752	-189.47006	-2652.25464	707.51587	
1151	5.750	14.82153	-2672.34399	645.14508	-188.90701	-2646.68140	710.06085	
1152	5.755	15.06210	-2667.85596	646.30713	-188.74963	-2641.70776	711.97076	
1153	5.760	-188.52621	-2638.11206	713.86005	
1154	5.765	13.70902	-2657.31543	647.55432	-188.44423	-2631.66284	715.82599	
1155	5.770	13.65980	-2651.94727	648.22333	-188.12074	-2627.73779	716.52936	-96.60423	-2843.65796	685.91846	
1156	5.775	14.44849	-2648.37427	649.76208	-187.85541	-2623.18384	719.24908	
1157	5.780	15.16476	-2643.70654	651.03540	
1158	5.785	12.84803	-2636.67212	650.76532	-97.75724	-2828.23779	685.96356	
1159	5.790	13.66309	-2633.00928	652.44446	-98.21122	-2822.72656	685.87195	
1160	5.795	13.74159	-2627.79883	653.26349	-98.46834	-2817.76880	686.03571	-187.31660	-2603.26782	725.01624	
1161	5.800	13.29973	-2622.34204	653.73254	-98.46747	-2813.19751	686.48175	
1162	5.805	10.40173	-2615.73291	652.27466	
1163	5.810	10.32514	-2610.36279	652.87152	
1164	5.815	-188.24074	-2582.13037	730.02631	-99.07996	-2797.97583	687.77521	10.19631	-2604.85132	653.35541	
1165	5.820	-187.89983	-2576.67334	730.36499	9.71758	-2599.95850	654.18292	
1166	5.825	-188.36038	-2572.73438	731.16174	9.60087	-2594.60400	654.54993	
1167	5.830	-99.90735	-2782.03003	689.48120	9.31829	-2589.38525	654.97852	
1168	5.835	-99.58434	-2777.12988	690.11322	9.44424	-2584.80859	656.08728	
1169	5.840	-99.64215	-2771.81079	690.87665	-188.37561	-2557.61792	734.59680	9.46979	-2579.35718	656.31274	
1170	5.845	-99.91505	-2766.73999	691.78442	9.24224	-2574.05176	656.94763	
1171	5.850	-100.01381	-2761.89600	692.46429	-188.44998	-2546.33203	735.68701	9.08169	-2569.15723	657.50513	
1172	5.855	-100.06827	-2757.12305	693.65411	9.26199	-2564.25781	658.21155	
1173	5.860	-99.62697	-2751.00439	693.98126	-188.49277	-2536.12646	736.49591	9.05606	-2558.75098	658.75018	
1174	5.865	-99.79796	-2745.86987	694.89703	8.98643	-2553.56787	659.07922	
1175	5.870	-188.85547	-2525.04614	737.24475	8.96440	-2548.31445	659.29266	
1176	5.875	-99.64071	-2735.71289	696.85754	8.48616	-2542.35889	659.11865	
1177	5.880	-99.42358	-2730.11890	697.42877	8.50358	-2537.58789	659.65161	
1178	5.885	8.45581	-2532.13013	659.73804	
1179	5.890	-189.06606	-2503.66187	736.95410	8.53609	-2526.83838	659.82953	
1180	5.895	-188.32864	-2500.49463	736.98309	8.59641	-2521.16919	659.50732	
1181	5.900	8.46269	-2516.43970	659.84692	
1182	5.905	-98.81414	-2704.05493	702.75787	8.44790	-2511.31030	659.71259	
1183	5.910	-98.41323	-2698.81104	703.72833	8.16490	-2506.25244	660.04187	
1184	5.915	-190.52615	-2476.32959	734.53741	7.93349	-2500.40088	659.98352	
1185	5.920	8.11998	-2495.11670	659.79254	
1186	5.925	8.20099	-2489.53882	659.99268	
1187	5.930	-98.09232	-2676.80859	708.14227	8.33034	-2484.33838	660.42725	
1188	5.935	-191.88126	-2453.78687	732.08459	8.60645	-2479.20801	661.24854	
1189	5.940	8.70413	-2473.28320	661.29120	
1190	5.945	8.91596	-2467.87671	661.85895	
1191	5.950	8.98981	-2462.71631	662.33234	
1192	5.955	9.06152	-2457.61938	663.02222	
1193	5.960	-192.71814	-2427.26489	728.15045	9.31779	-2452.41406	663.73798	
1194	5.965	9.40857	-2445.92358	663.76495	
1195	5.970	9.33240	-2440.09253	664.20514	
1196	5.975	9.43442	-2434.77881	664.97607	
1197	5.980	9.27945	-2429.46313	665.51013	
1198	5.985	9.23584	-2423.72705	666.08496	
1199	5.990	9.59478	-2417.52881	666.99719	
1200	5.995	9.58650	-2411.76855	667.95746	
1201	6.000	9.74399	-2406.33911	669.03638	
1202	6.005	9.50195	-2400.58594	670.78723	
1203	6.010	9.71855	-2394.54419	671.16571	
1204	6.015	10.06109	-2387.64941	674.24548	
1205	6.020	10.01135	-2382.58252	676.91504	
1206	6.025	10.40843	-2376.56299	679.32147	
1207	6.030	10.81362	-2370.88550	682.67218	
1208	6.035	11.32555	-2364.84692	685.55359	
1209	6.040	11.75574	-2358.48047	688.11713	
1210	6.045	12.26869	-2351.88135	691.15546	
1211	6.050	12.44439	-2346.95874	694.21796	
1212	6.055	-195.41843	-2318.40503	742.56274	12.59836	-2340.32471	696.92194	
1213	6.060	12.76588	-2334.64258	699.58136	
1214	6.065	12.73123	-2328.88086	702.53198	
1215	6.070	12.91220	-2322.49658	704.65088	
1216	6.075	13.07559	-2316.40771	707.00952	
1217	6.080	13.01101	-2309.95483	709.58502	
1218	6.085	-195.67039	-2283.41699	752.85223	13.22835	-2304.31494	712.24719	
1219	6.090	13.53367	-2298.20166	714.67523	
1220	6.095	13.60497	-2291.58838	717.22876	
1221	6.100	-195.65976	-2266.62305	758.87512	13.89760	-2286.12988	720.26147	
1222	6.105	14.31177	-2279.86621	723.93671	
1223	6.110	14.41604	-2273.74243	727.26825	
1224	6.115	15.18100	-2267.72095	731.06818	
1225	6.120	15.14015	-2261.25098	734.42523	
1226	6.125	15.30564	-2255.37671	738.42316	
1227	6.130	15.69787	-2249.26489	742.51959	
1228	6.135	16.23434	-2242.79956	746.64325	
1229	6.140	15.19112	-2234.83618	750.93567	
1230	6.145	16.15038	-2230.46655	753.39166	
1231	6.150	16.81932	-2224.56274	757.92780	
1232	6.155	17.49631	-2217.20776	761.54346	
1233	6.160	17.69075	-2211.80884	765.12561	
1234	6.165	17.97659	-2206.10571	769.14349	
1235	6.170	17.90925	-2201.01514	772.29333	
1236	6.175	18.19796	-2194.10474	775.29614	
1237	6.180	18.56664	-2187.24512	778.54254	
1238	6.185	18.64870	-2182.54956	781.66260	
1239	6.190	18.90366	-2175.17529	785.07593	
1240	6.195	19.35574	-2168.96924	787.94269	
1241	6.200	19.57660	-2163.28174	791.19116	
1242	6.205	19.73872	-2157.28613	794.20123	
1243	6.210	20.29959	-2151.32153	797.16333	
1244	6.215	20.91253	-2145.74072	800.55945	
1245	6.220	21.14233	-2138.53076	802.97412	
1246	6.225	21.53131	-2133.93408	806.31451	
1247	6.230	22.06200	-2128.68018	809.24420	
1248	6.235	21.51718	-2122.15454	811.48163	
1249	6.240	22.47340	-2116.05957	814.67932	
1250	6.245	22.89191	-2110.10278	817.37012	
1251	6.250	22.69394	-2103.91626	819.55969	
1252	6.255	23.26040	-2098.43213	822.35864	
1253	6.260	23.50050	-2093.23022	824.87982	
1254	6.265	24.15042	-2087.51245	827.89984	
1255	6.270	24.35655	-2081.60620	830.30786	
1256	6.275	24.72072	-2076.23926	833.09570	
1257	6.280	25.18748	-2070.46655	835.31415	
1258	6.285	25.45174	-2064.65039	837.87048	
1259	6.290	25.39832	-2058.54565	840.19006	
1260	6.295	26.08251	-2053.49390	842.81720	
1261	6.300	25.87223	-2046.80518	844.65662	
1262	6.305	26.69233	-2041.38269	847.21527	
1263	6.310	
1264	6.315	27.64353	-2031.46851	851.54938	
1265	6.320	27.54278	-2025.99548	853.04535	
1266	6.325	27.98328	-2020.92432	855.53436	
1267	6.330	
1268	6.335	28.73345	-2009.90735	858.91461	
1269	6.340	28.94488	-2004.00598	859.98523	
1270	6.345	29.45664	-1999.05273	861.78668	
1271	6.350	29.61516	-1994.99573	863.47198	
1272	6.355	30.36029	-1989.25439	864.69891	
1273	6.360	30.67158	-1984.35095	866.61261	
1274	6.365	31.01622	-1979.25220	867.78583	
1275	6.370	31.33134	-1974.65356	869.13428	
1276	6.375	
1277	6.380	32.41362	-1964.73523	871.77100	
1278	6.385	32.61819	-1958.96655	872.83368	
1279	6.390	33.17992	-1954.46362	874.05377	
1280	6.395	
1281	6.400	
1282	6.405	
1283	6.410	
1284	6.415	
1285	6.420	
1286	6.425	
1287	6.430	34.92737	-1916.56213	886.35498	
1288	6.435	35.13609	-1911.39392	887.72266	
1289	6.440	35.76427	-1907.89966	889.41034	
1290	6.445	36.11405	-1903.46729	890.86072	
1291	6.450	35.75769	-1898.82874	892.12164	
1292	6.455	36.52625	-1894.26917	893.61902	
1293	6.460	36.92783	-1890.28943	895.16003	
1294	6.465	37.03938	-1887.30212	896.94623	
1295	6.470	
1296	6.475	
1297	6.480	37.75841	-1873.32996	900.31561	
1298	6.485	37.97144	-1870.16675	902.26746	
1299	6.490	38.03109	-1866.18042	903.56549	
1300	6.495	38.51729	-1861.88452	904.86353	
1301	6.500	38.41771	-1857.71985	906.81866	
1302	6.505	
1303	6.510	38.08541	-1849.69775	909.56897	
1304	6.515	38.55076	-1846.09045	911.55341	
1305	6.520	39.24778	-1841.10913	912.36804	
1306	6.525	38.97253	-1837.87439	914.06903	
1307	6.530	
1308	6.535	39.44933	-1829.89136	916.53528	
1309	6.540	39.29239	-1826.39307	917.83765	
1310	6.545	39.38934	-1823.02478	919.12231	
1311	6.550	39.70717	-1820.56030	920.63727	
1312	6.555	39.47455	-1816.00439	921.05975	
1313	6.560	39.83369	-1812.60779	922.42334	
1314	6.565	39.50295	-1808.48401	923.10986	
1315	6.570	40.00833	-1805.76221	924.13715	
1316	6.575	39.66243	-1802.68958	924.76831	
1317	6.580	39.95917	-1799.88220	925.23419	
1318	6.585	39.36054	-1795.19836	925.27460	
1319	6.590	39.90752	-1792.10486	925.85803	
1320	6.595	39.50323	-1789.38843	926.15112	
1321	6.600	40.21188	-1784.96887	926.22241	
1322	6.605	
1323	6.610	40.07373	-1779.77417	926.84369	
1324	6.615	39.23960	-1777.43091	926.52313	
1325	6.620	
1326	6.625	39.20978	-1771.08167	926.42096	
1327	6.630	39.80737	-1767.78040	926.67084	
1328	6.635	39.32168	-1765.75659	926.28107	
1329	6.640	
1330	6.645	
1331	6.650	
1332	6.655	
1333	6.660	
1334	6.665	
1335	6.670	38.82396	-1748.29846	924.80719	
1336	6.675	38.77896	-1746.71277	924.16449	
1337	6.680	38.37449	-1745.10059	923.64478	
1338	6.685	38.47581	-1741.75452	922.81378	
1339	6.690	38.20380	-1739.11792	921.41156	
1340	6.695	37.91233	-1737.70996	920.36786	
1341	6.700	37.07403	-1734.04248	918.97943	
1342	6.705	37.58931	-1732.43799	918.01605	
1343	6.710	-33.08301	-1608.75989	879.40234	
1344	6.715	-33.30609	-1605.87878	877.49194	
1345	6.720	-32.73151	-1603.73840	875.72607	
1346	6.725	-33.42762	-1601.23669	874.28217	
1347	6.730	-33.85912	-1599.93811	871.55780	
1348	6.735	-34.02837	-1597.77954	869.82410	
1349	6.740	-34.15170	-1595.47668	868.17102	
1350	6.745	-34.35622	-1593.97644	865.59021	
1351	6.750	-34.69777	-1592.61047	863.87592	
1352	6.755	-34.73047	-1590.30249	861.95074	
1353	6.760	-34.57132	-1588.37781	859.24103	
1354	6.765	-35.18386	-1586.38647	857.28302	
1355	6.770	-35.79286	-1584.95435	854.41840	
1356	6.775	-35.62906	-1582.88440	851.63080	
1357	6.780	-36.09982	-1581.16187	849.02332	
1358	6.785	-36.35458	-1579.21387	846.37329	
1359	6.790	-36.30323	-1579.04810	844.05145	
1360	6.795	-36.77805	-1577.07385	841.58252	
1361	6.800	-37.37198	-1575.70251	837.79651	
1362	6.805	-35.87487	-1575.53943	836.10999	
1363	6.810	
1364	6.815	
1365	6.820	
1366	6.825	
1367	6.830	
1368	6.835	
1369	6.840	
1370	6.845	
1371	6.850	
1372	6.855	
1373	6.860	
1374	6.865	
1375	6.870	
1376	6.875	-40.30501	-1555.67590	776.29724	
1377	6.880	-40.00412	-1554.24438	771.30286	
1378	6.885	
1379	6.890	-40.76314	-1553.12683	762.00330	
1380	6.895	
1381	6.900	
1382	6.905	
1383	6.910	
1384	6.915	32.96213	-1672.53162	786.27057	
1385	6.920	
1386	6.925	
1387	6.930	
1388	6.935	
1389	6.940	
1390	6.945	
1391	6.950	
1392	6.955	
1393	6.960	
1394	6.965	
1395	6.970	
1396	6.975	
1397	6.980	
1398	6.985	
1399	6.990	
1400	6.995	29.58681	-1667.10266	726.36188	
1401	7.000	
1402	7.005	
1403	7.010	29.35279	-1666.66553	716.82129	
1404	7.015	28.84968	-1666.93616	714.48376	
1405	7.020	27.95359	-1667.38269	711.94727	
1406	7.025	-80.41496	-1564.77039	657.04663	
1407	7.030	
1408	7.035	27.93217	-1666.11755	704.28058	
1409	7.040	
1410	7.045	26.83001	-1665.92432	701.03210	
1411	7.050	26.36653	-1665.74219	698.75580	
1412	7.055	
1413	7.060	
1414	7.065	
1415	7.070	25.75130	-1661.40649	691.56415	
1416	7.075	26.26817	-1660.64722	689.58643	
1417	7.080	
1418	7.085	25.50289	-1660.91870	687.23364	
1419	7.090	25.25776	-1659.22351	685.92767	
1420	7.095	25.01697	-1658.99414	685.57587	
1421	7.100	23.96995	-1657.46167	684.95496	
1422	7.105	23.60320	-1657.26025	684.26575	
1423	7.110	23.37376	-1657.04712	683.76263	
1424	7.115	23.29300	-1658.65735	683.26886	
1425	7.120	23.32265	-1658.27441	682.81720	
1426	7.125	
1427	7.130	
1428	7.135	
1429	7.140	22.66494	-1656.92163	680.35754	
1430	7.145	22.20504	-1657.57727	679.91644	
1431	7.150	22.58431	-1656.20483	678.54413	
1432	7.155	21.95386	-1655.10852	678.96021	
1433	7.160	
1434	7.165	
1435	7.170	
1436	7.175	
1437	7.180	
1438	7.185	20.13570	-1653.74036	676.48352	
1439	7.190	19.90221	-1654.06165	676.67975	
1440	7.195	19.95832	-1653.54175	676.54547	
1441	7.200	19.90641	-1653.29834	676.64246	
1442	7.205	
1443	7.210	-82.52805	-1550.88000	633.63019	
1444	7.215	19.23243	-1652.21545	677.27356	
1445	7.220	-82.84690	-1550.37158	633.13214	
1446	7.225	19.12707	-1652.13953	677.34558	
1447	7.230	-83.63025	-1550.01807	633.10516	
1448	7.235	
1449	7.240	19.21202	-1650.12329	676.50909	
1450	7.245	19.30976	-1649.16296	676.30841	
1451	7.250	18.58740	-1650.16248	675.01965	
1452	7.255	18.12570	-1650.25537	675.43469	
1453	7.260	17.69995	-1650.37695	675.21442	
1454	7.265	
1455	7.270	-84.94159	-1547.32092	630.63495	
1456	7.275	-85.41374	-1547.15234	630.70569	
1457	7.280	
1458	7.285	
1459	7.290	17.23052	-1648.90662	674.17450	
1460	7.295	17.18794	-1648.83484	674.49261	
1461	7.300	16.79049	-1648.92346	674.50494	
1462	7.305	16.99883	-1648.02686	674.32483	
1463	7.310	16.81191	-1648.52905	674.55377	
1464	7.315	16.51247	-1648.65015	674.87604	
1465	7.320	16.04148	-1647.96948	674.60809	
1466	7.325	15.90845	-1648.11279	674.79364	
1467	7.330	16.01188	-1647.72681	674.47406	
1468	7.335	15.84882	-1646.86340	673.93335	
1469	7.340	15.64004	-1647.18103	673.99512	
1470	7.345	-59.77659	-1518.71777	620.78278	
1471	7.350	-60.40258	-1518.33008	620.55609	
1472	7.355	-60.69892	-1518.02209	620.36963	
1473	7.360	-61.08832	-1518.11890	620.35065	
1474	7.365	15.64489	-1645.99890	673.00775	-198.46848	-1634.62976	704.20911	
1475	7.370	14.95556	-1645.83618	672.17731	-198.36122	-1634.14441	703.93762	
1476	7.375	-198.10617	-1633.40601	703.12341	
1477	7.380	-198.40993	-1633.25366	703.07813	
1478	7.385	14.63566	-1645.13196	672.90057	-198.39798	-1633.33179	703.16779	
1479	7.390	14.55552	-1645.03601	673.01984	-198.32224	-1632.92554	703.05682	
1480	7.395	-62.29897	-1516.43103	619.99182	
1481	7.400	-62.18483	-1516.07251	620.02533	
1482	7.405	-62.39037	-1516.28796	620.37048	
1483	7.410	12.94611	-1644.38904	674.21143	
1484	7.415	12.88142	-1644.26428	674.31171	
1485	7.420	12.67775	-1644.11523	674.63208	-131.85455	-1575.80640	662.89252	
1486	7.425	12.50168	-1644.07007	675.04193	-133.07281	-1576.38428	663.26825	
