PathFileType	4	(X/Y/Z)	D:\MAC3D_Data\Watanabe Lab\Sasazaki_1109\1_suihei2.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
200.00	200.00	      1535	0	mm	200.00	1	      1535
Frame#	Time	
725	3.620	-154.13489	-2700.85425	619.12842	57.61373	-2720.43506	584.53125	
726	3.625	-153.21687	-2714.19360	622.19519	58.73472	-2734.02686	589.47046	
727	3.630	-151.68332	-2728.17236	625.84528	58.99436	-2747.19360	593.96899	
728	3.635	-150.53590	-2742.29688	630.57874	61.22261	-2762.14966	599.46729	
729	3.640	-148.61528	-2756.71191	636.08075	61.61837	-2775.69019	603.82202	
730	3.645	-140.77898	-2774.54028	646.09998	63.02596	-2790.60718	609.01947	
731	3.650	-142.83334	-2785.68213	650.97589	63.93988	-2805.05835	613.50220	-42.74055	-2994.02075	662.04492	
732	3.655	-143.76793	-2798.57813	657.17902	63.69502	-2819.22754	617.65033	-43.37030	-3007.89551	664.67499	
733	3.660	-144.24710	-2812.52515	663.43933	63.81282	-2832.87891	621.58228	
734	3.665	63.29490	-2845.73413	624.52441	-148.68716	-2825.58838	666.80396	
735	3.670	61.41743	-2857.35962	627.24854	
736	3.675	59.82296	-2871.05908	631.08698	
737	3.680	-151.23033	-2866.56299	680.43384	59.72799	-2885.19556	636.06311	
738	3.685	57.74085	-2898.02295	640.64014	-152.57861	-2876.76855	684.55511	
739	3.690	-153.22244	-2891.74805	688.04236	57.05766	-2910.96851	646.07031	
740	3.695	-153.71265	-2905.10596	691.57074	57.28110	-2924.17041	652.16376	
741	3.700	-153.74445	-2916.77808	694.45404	56.88023	-2936.46777	658.03217	
742	3.705	-154.04977	-2929.37695	698.59497	57.22740	-2949.66138	664.27625	
743	3.710	-153.53310	-2941.84937	702.94183	58.57184	-2962.69629	670.90631	
744	3.715	-152.74344	-2952.08179	706.56531	58.92686	-2975.20483	676.45087	
745	3.720	-151.83731	-2965.10596	712.64661	58.90067	-2987.31299	681.57471	
746	3.725	-150.99490	-2978.76929	719.53125	60.89343	-3001.25122	687.84583	
747	3.730	-141.13197	-2996.36548	731.95685	62.06086	-3015.04102	693.72528	
748	3.735	61.43911	-3027.76440	698.70593	
749	3.740	61.61829	-3040.93433	704.38562	
750	3.745	61.37281	-3052.58252	709.14911	
751	3.750	-153.49702	-3041.36841	755.33936	60.30406	-3063.32568	713.75244	
752	3.755	58.51571	-3074.53442	718.08881	
753	3.760	57.73898	-3086.28394	723.66632	
754	3.765	-157.58774	-3076.46484	771.59515	57.74901	-3098.31250	729.98608	
755	3.770	-158.87958	-3086.32715	775.57520	55.96603	-3107.78906	735.24005	
756	3.775	-159.61565	-3096.40991	779.36005	55.74431	-3117.70605	741.55444	
757	3.780	-159.92026	-3104.80322	782.94562	54.99541	-3125.62817	747.27356	
758	3.785	-159.14470	-3110.20825	785.05225	55.22289	-3132.72290	753.20935	
759	3.790	-156.55098	-3111.45239	786.68738	58.34416	-3137.76733	759.66864	
760	3.795	-154.17848	-3109.50854	788.11859	63.50258	-3138.98706	764.70416	
761	3.800	-150.82097	-3108.29321	789.19659	67.25906	-3138.89868	769.10333	
762	3.805	-147.10254	-3107.87524	790.20117	70.52448	-3141.28564	774.56372	
763	3.810	-143.64278	-3105.61890	791.03009	72.73323	-3142.69263	779.65851	
764	3.815	75.93111	-3144.55884	785.15082	-129.37091	-3108.27686	799.11017	
765	3.820	78.47057	-3146.49438	790.77051	
766	3.825	80.78172	-3148.50439	795.49579	
767	3.830	-120.01411	-3104.00439	802.16608	82.12974	-3149.69556	799.18201	
768	3.835	83.77874	-3150.68677	802.52484	
769	3.840	87.18274	-3153.13477	806.74127	
770	3.845	89.79726	-3154.69360	809.46753	
771	3.850	92.16572	-3155.70288	812.27576	
772	3.855	-105.74072	-3101.81323	802.85156	93.55158	-3155.73950	814.72400	
773	3.860	-103.23279	-3101.33350	802.70471	96.13553	-3156.73901	817.15118	
774	3.865	-103.00525	-3098.44116	801.29260	97.35846	-3156.86694	819.23779	
775	3.870	-101.01539	-3097.39087	800.67505	98.96854	-3157.23535	821.15002	
776	3.875	100.42513	-3157.00732	823.00244	
777	3.880	-96.38994	-3096.63794	800.69312	102.64546	-3157.07080	824.48163	
778	3.885	-94.47070	-3096.34351	800.58044	103.73068	-3155.49316	825.62781	
779	3.890	-92.21682	-3096.13232	800.94580	106.17194	-3154.79614	827.64185	
780	3.895	-91.33443	-3093.45605	800.90057	108.68713	-3154.33179	829.63074	
781	3.900	-88.79717	-3092.38428	801.56055	109.67638	-3152.72217	831.34741	
782	3.905	-87.41103	-3088.92773	801.34552	110.47423	-3151.13672	833.16534	
783	3.910	112.89066	-3150.78394	835.78259	
784	3.915	-82.52345	-3085.36426	802.39429	113.69218	-3149.11914	837.65997	
785	3.920	-82.80265	-3082.51318	801.39008	115.33222	-3146.90674	839.64972	
786	3.925	117.28463	-3145.58936	842.16632	
787	3.930	117.80457	-3142.53760	843.46478	
788	3.935	118.48052	-3140.05615	845.07697	
789	3.940	-71.58350	-3075.94873	801.85913	119.72422	-3137.79150	846.47717	
790	3.945	121.09567	-3135.55225	847.79614	
791	3.950	121.98015	-3133.02417	848.92957	
792	3.955	123.33886	-3130.32886	849.58459	
793	3.960	123.10455	-3126.22510	848.94415	
794	3.965	125.32084	-3124.41992	849.86462	
795	3.970	127.32246	-3122.02783	850.43909	
796	3.975	126.32104	-3117.81567	849.78174	
797	3.980	127.90337	-3115.71997	849.81268	
798	3.985	
799	3.990	-66.39391	-3051.57397	792.37634	129.00589	-3109.73560	849.85394	
800	3.995	129.67218	-3106.56030	849.80219	
801	4.000	-65.70512	-3046.36475	790.59546	129.58870	-3102.82861	849.58099	
802	4.005	-66.32642	-3043.23853	788.95526	130.48856	-3099.86060	849.82666	
803	4.010	129.45250	-3095.16479	849.11707	
804	4.015	129.49223	-3091.93506	848.86511	
805	4.020	131.12883	-3089.12183	849.19763	
806	4.025	203.58121	-3166.08472	894.22253	
807	4.030	206.28325	-3165.39868	894.58539	-158.78706	-2933.89355	728.25323	
808	4.035	
809	4.040	131.68152	-3073.74683	846.38324	
810	4.045	
811	4.050	131.76158	-3066.79297	843.34161	
812	4.055	
813	4.060	
814	4.065	131.54944	-3054.91602	837.14075	
815	4.070	132.15802	-3052.06616	835.37360	
816	4.075	131.40993	-3047.24707	832.69525	
817	4.080	
818	4.085	130.79843	-3038.84717	828.13849	
819	4.090	131.22110	-3035.84521	826.93268	
820	4.095	129.78880	-3030.72095	824.66992	
821	4.100	129.15279	-3026.70801	823.20209	
822	4.105	127.29620	-3021.58911	821.42188	
823	4.110	126.60886	-3017.57007	820.80121	
824	4.115	
825	4.120	124.14255	-3008.55249	819.21869	
826	4.125	123.59073	-3004.56860	818.53326	
827	4.130	122.25367	-3000.51025	818.50885	
828	4.135	120.64486	-2995.30347	817.24286	
829	4.140	
830	4.145	116.11658	-2985.16187	814.51721	
831	4.150	115.50130	-2981.66431	813.88812	
832	4.155	256.40652	-3141.89185	898.82196	
833	4.160	
834	4.165	109.50968	-2967.16626	808.39221	
835	4.170	108.97082	-2963.57666	807.48499	
836	4.175	
837	4.180	106.00156	-2954.56543	803.98663	
838	4.185	104.57224	-2950.52319	802.19659	
839	4.190	102.54196	-2946.06177	800.15900	
840	4.195	102.50626	-2943.15308	799.31610	
841	4.200	
842	4.205	97.89059	-2933.24146	795.79382	
843	4.210	98.02783	-2930.69165	796.04059	
844	4.215	95.74920	-2925.87646	794.54468	
845	4.220	92.33670	-2920.24146	793.02655	
846	4.225	
847	4.230	88.97006	-2912.11938	791.20251	
848	4.235	
849	4.240	84.40530	-2903.24707	788.90405	
850	4.245	
851	4.250	
852	4.255	
853	4.260	
854	4.265	77.01263	-2882.61646	781.82916	
855	4.270	
856	4.275	73.94650	-2873.90405	777.92133	
857	4.280	72.68342	-2869.18823	775.73761	
858	4.285	72.71201	-2865.91772	773.54053	
859	4.290	70.38629	-2860.34595	770.41370	
860	4.295	69.16991	-2855.85718	767.56323	
861	4.300	67.93070	-2851.57471	765.53479	
862	4.305	66.57773	-2846.44189	762.69788	
863	4.310	65.96803	-2842.29541	760.50696	
864	4.315	64.16624	-2836.95044	757.27795	
865	4.320	66.02855	-2834.96118	757.07355	
866	4.325	64.15128	-2829.76147	754.76306	
867	4.330	62.28765	-2823.44971	752.57178	
868	4.335	61.66515	-2819.29346	751.30646	
869	4.340	62.45296	-2816.20557	750.50024	
870	4.345	58.14564	-2808.48145	747.23993	
871	4.350	57.77153	-2804.32739	746.26404	
872	4.355	56.06648	-2798.44727	744.33661	
873	4.360	55.87695	-2793.87207	743.05096	
874	4.365	55.82852	-2790.04077	742.20886	
875	4.370	55.21201	-2785.37500	740.61292	
876	4.375	53.74329	-2779.20776	738.92914	
877	4.380	52.13980	-2773.57251	736.92914	
878	4.385	51.16287	-2768.00610	735.71320	
879	4.390	50.55722	-2763.71069	734.71509	
880	4.395	49.67682	-2758.34521	733.34851	
881	4.400	48.50972	-2752.84106	732.07294	
882	4.405	46.45435	-2747.18945	730.64783	
883	4.410	47.16966	-2743.83032	730.44519	
884	4.415	44.78759	-2736.92456	728.50610	
885	4.420	
886	4.425	43.38745	-2726.83838	726.42206	
887	4.430	41.39954	-2720.79053	724.26062	
888	4.435	39.26031	-2714.19897	721.88995	-173.01529	-2704.96582	717.77850	
889	4.440	39.57846	-2709.91821	721.12189	-173.57899	-2699.46338	716.33881	
890	4.445	40.92778	-2706.85498	720.64539	-174.88205	-2693.31079	714.22327	
891	4.450	37.12652	-2698.44165	717.38116	
892	4.455	36.45134	-2692.96826	714.97339	
893	4.460	36.32670	-2688.35767	713.99017	-178.26871	-2675.68286	709.43866	
894	4.465	34.75839	-2682.41602	711.36450	
895	4.470	35.28141	-2677.91772	710.30383	-179.70010	-2663.71387	706.58051	
896	4.475	33.06390	-2670.96045	707.63745	-180.59818	-2657.33862	705.46277	
897	4.480	32.32499	-2665.27661	706.35522	-181.65976	-2651.16724	704.64722	
898	4.485	-182.45639	-2645.45630	704.13464	
899	4.490	32.85782	-2655.43677	705.16956	
900	4.495	30.58628	-2647.81738	703.20337	
901	4.500	29.31215	-2641.31958	702.28632	-184.23093	-2625.80347	702.35144	
902	4.505	29.63645	-2636.05957	702.56445	-184.84064	-2618.19189	701.83838	
903	4.510	
904	4.515	
905	4.520	26.58081	-2617.32886	701.09998	
906	4.525	25.52084	-2610.58008	700.35822	
907	4.530	24.80603	-2604.11792	699.61115	
908	4.535	23.18316	-2597.69409	698.42981	
909	4.540	23.30754	-2592.46045	698.27094	
910	4.545	
911	4.550	22.25502	-2579.93799	695.28369	
912	4.555	21.18136	-2573.32813	693.16364	
913	4.560	22.66744	-2569.20923	692.71228	
914	4.565	
915	4.570	20.63099	-2556.66187	688.70013	
916	4.575	20.45079	-2550.98364	687.13599	
917	4.580	17.80471	-2542.11670	684.34845	
918	4.585	18.93266	-2537.65112	683.58179	
919	4.590	18.08104	-2531.37988	682.10297	
920	4.595	
921	4.600	17.22337	-2518.31885	678.57751	
922	4.605	16.83514	-2512.48926	677.89899	
923	4.610	15.21977	-2504.13208	676.37701	
924	4.615	16.14341	-2499.41724	676.30249	
925	4.620	14.73600	-2492.20068	675.06628	
926	4.625	15.30443	-2485.89673	675.20209	
927	4.630	15.57172	-2480.60034	674.81305	
928	4.635	14.03264	-2472.40601	673.76599	
929	4.640	12.56318	-2464.20361	672.65057	
930	4.645	13.24256	-2459.18408	672.82928	
931	4.650	
932	4.655	11.79339	-2444.21094	670.96954	
933	4.660	
934	4.665	12.70994	-2433.05298	669.90662	
935	4.670	12.38194	-2426.69849	669.18634	
936	4.675	13.43875	-2420.50610	669.02100	
937	4.680	11.66648	-2412.38501	666.76514	
938	4.685	13.01027	-2407.04272	666.66608	
939	4.690	
940	4.695	
941	4.700	13.39868	-2388.83130	664.48553	
942	4.705	12.54331	-2381.48218	663.38556	
943	4.710	11.83090	-2374.94238	661.71381	
944	4.715	11.94816	-2367.84668	660.43152	
945	4.720	12.04223	-2361.55566	659.37445	
946	4.725	12.51975	-2355.63184	658.27985	
947	4.730	12.44008	-2349.84814	657.31024	
948	4.735	13.58682	-2344.40894	656.94891	
949	4.740	13.32172	-2337.50195	655.07513	
950	4.745	12.97193	-2329.82202	651.94281	
951	4.750	13.32588	-2324.26392	649.93359	
952	4.755	13.68974	-2317.69189	647.35480	
953	4.760	14.03598	-2312.11865	645.39185	
954	4.765	14.23700	-2305.72632	643.05707	
955	4.770	14.14277	-2299.27295	641.01819	
956	4.775	14.42598	-2292.50610	638.43225	
957	4.780	15.27133	-2286.47534	637.67859	
958	4.785	15.19052	-2279.91479	635.98328	
959	4.790	15.64949	-2274.46265	635.15833	
960	4.795	16.28899	-2269.02295	634.65637	
961	4.800	16.49237	-2262.30713	634.35010	
962	4.805	16.82500	-2255.61206	634.19720	
963	4.810	17.39680	-2249.50317	634.04913	
964	4.815	16.88382	-2243.51953	633.48676	
965	4.820	17.22660	-2238.13208	633.39014	
966	4.825	18.17477	-2232.60425	633.38708	
967	4.830	18.86574	-2225.57031	633.91705	
968	4.835	18.43692	-2219.09448	631.92053	
969	4.840	19.18767	-2213.38232	631.51135	
970	4.845	18.54486	-2207.01855	630.11389	
971	4.850	19.61256	-2200.27051	629.61639	
972	4.855	
973	4.860	20.71311	-2188.84521	628.37372	
974	4.865	
975	4.870	
976	4.875	
977	4.880	
978	4.885	
979	4.890	
980	4.895	
981	4.900	
982	4.905	
983	4.910	
984	4.915	
985	4.920	
986	4.925	
987	4.930	
988	4.935	
989	4.940	
990	4.945	
991	4.950	
992	4.955	
993	4.960	
994	4.965	
995	4.970	
996	4.975	
997	4.980	
998	4.985	
999	4.990	34.94292	-2032.65271	639.58453	
1000	4.995	35.79836	-2027.02148	640.99213	
1001	5.000	
1002	5.005	
1003	5.010	
1004	5.015	35.51856	-2002.62231	649.54944	
1005	5.020	
1006	5.025	2.76379	-2143.30103	622.68964	
1007	5.030	
1008	5.035	
1009	5.040	
1010	5.045	
1011	5.050	0.94451	-2118.45435	628.70398	
1012	5.055	-0.10155	-2112.79077	630.42242	
1013	5.060	
1014	5.065	1.53403	-2110.39233	634.70160	
1015	5.070	-162.86537	-2124.11206	681.84277	
1016	5.075	
1017	5.080	
1018	5.085	
1019	5.090	
1020	5.095	
1021	5.100	
1022	5.105	
1023	5.110	
1024	5.115	
1025	5.120	
1026	5.125	
1027	5.130	
1028	5.135	
1029	5.140	
1030	5.145	-9.19430	-2014.59692	672.91010	
1031	5.150	
1032	5.155	
1033	5.160	
1034	5.165	
1035	5.170	
1036	5.175	
1037	5.180	
1038	5.185	
1039	5.190	
1040	5.195	
1041	5.200	-11.94581	-1968.95532	705.88678	
1042	5.205	-11.90168	-1967.60706	708.21027	30.15441	-1809.94348	743.67487	
1043	5.210	
1044	5.215	-14.29690	-1959.55469	715.72229	
1045	5.220	
1046	5.225	29.16737	-1795.78345	755.68103	
1047	5.230	28.22515	-1790.98267	757.85132	
1048	5.235	
1049	5.240	
1050	5.245	
1051	5.250	
1052	5.255	26.50126	-1774.88721	768.47223	
1053	5.260	
1054	5.265	24.52935	-1766.42737	772.47815	
1055	5.270	
1056	5.275	
1057	5.280	
1058	5.285	21.90647	-1750.90649	782.65045	
1059	5.290	
1060	5.295	20.28379	-1744.62427	787.78192	
1061	5.300	
1062	5.305	19.03032	-1739.62488	794.27997	-180.06053	-1911.07922	794.13330	
1063	5.310	-180.33534	-1908.55237	796.33148	
1064	5.315	-180.56729	-1905.76599	798.20667	
1065	5.320	-183.01256	-1901.49500	801.15228	
1066	5.325	
1067	5.330	14.52076	-1724.49915	806.22168	
1068	5.335	
1069	5.340	
1070	5.345	12.39630	-1716.21704	811.14087	
1071	5.350	
1072	5.355	
1073	5.360	10.38146	-1707.95789	813.91919	
1074	5.365	
1075	5.370	
1076	5.375	
1077	5.380	7.25607	-1694.91309	817.59052	
1078	5.385	7.06650	-1692.63135	818.73224	
1079	5.390	
1080	5.395	
1081	5.400	
1082	5.405	
1083	5.410	0.07357	-1492.34460	679.47144	
1084	5.415	
1085	5.420	1.31554	-1673.85669	825.61511	
1086	5.425	-0.09740	-1671.23511	825.61499	
1087	5.430	
1088	5.435	-57.94712	-1574.59253	798.89758	
1089	5.440	-58.79967	-1571.55420	798.32220	
1090	5.445	-59.12089	-1566.94226	797.45526	
1091	5.450	-60.04164	-1566.10388	797.71234	-51.82975	-1811.21777	800.00665	
1092	5.455	-60.19512	-1563.76306	797.39148	
1093	5.460	-61.56995	-1562.13367	796.29773	-216.67809	-1643.32568	807.15015	
1094	5.465	
1095	5.470	
1096	5.475	
1097	5.480	
1098	5.485	
1099	5.490	-220.55769	-1630.38940	802.19019	-7.23598	-1642.98743	812.14374	
1100	5.495	-221.06459	-1628.79846	801.56897	
1101	5.500	-222.14111	-1626.86597	800.43274	-8.06886	-1637.96362	808.17291	
1102	5.505	-8.34121	-1636.66895	806.19305	
1103	5.510	
1104	5.515	-223.63498	-1621.71875	796.92987	
1105	5.520	-224.62004	-1619.87964	796.06122	
1106	5.525	
1107	5.530	
1108	5.535	
1109	5.540	
1110	5.545	
1111	5.550	-227.72787	-1609.57581	785.95880	-13.29603	-1621.80261	784.33099	
1112	5.555	-13.81780	-1622.59326	782.05676	
1113	5.560	-227.78676	-1605.41968	780.80463	
1114	5.565	-14.49205	-1618.00342	775.33545	
1115	5.570	
1116	5.575	-229.28522	-1602.09473	772.74683	
1117	5.580	-229.68277	-1600.44165	769.45306	-17.63607	-1616.42932	765.66669	
1118	5.585	-17.59721	-1614.59583	763.13232	
1119	5.590	-17.91353	-1613.47656	760.65948	
1120	5.595	-19.23891	-1612.42566	754.88239	
1121	5.600	-19.24721	-1611.21484	752.76117	
1122	5.605	-19.67921	-1610.36121	748.93384	
1123	5.610	-19.97354	-1609.35754	745.42212	
1124	5.615	-19.42145	-1607.44751	741.05432	
1125	5.620	-20.51040	-1607.40393	736.57483	
1126	5.625	-21.58446	-1606.26294	733.88745	
1127	5.630	-20.81445	-1603.93274	729.72180	
1128	5.635	-22.18271	-1603.37024	726.56317	
1129	5.640	-22.52994	-1602.93542	721.39099	
1130	5.645	-22.95749	-1602.10986	718.03790	
1131	5.650	-22.51252	-1601.59338	715.78668	
1132	5.655	-23.86750	-1600.17590	709.96783	
1133	5.660	-23.81395	-1599.61536	706.89221	
1134	5.665	-236.86845	-1583.36194	706.32581	-24.10942	-1598.93372	703.49072	
1135	5.670	-236.84322	-1582.66516	702.94641	-24.95650	-1597.87354	698.56671	
1136	5.675	-237.44159	-1582.39722	699.79773	-24.97337	-1597.41858	696.04706	
1137	5.680	-237.59567	-1582.00012	696.84204	-25.45684	-1596.50220	691.90717	
1138	5.685	-237.88939	-1581.28821	693.33295	-24.95786	-1595.50830	690.22266	
1139	5.690	-238.10846	-1581.34363	691.23328	-25.42910	-1595.25940	687.07916	
1140	5.695	-238.19434	-1581.11316	688.59247	-25.08373	-1594.68994	684.29376	
1141	5.700	-238.32910	-1580.55029	685.90936	-25.94704	-1594.27661	681.10693	
1142	5.705	-238.46744	-1580.11902	683.72870	-25.84297	-1593.67932	679.31409	
1143	5.710	-238.39653	-1580.10693	681.32819	-26.59660	-1593.51538	675.55170	
1144	5.715	-25.58303	-1592.03503	673.68256	
1145	5.720	-238.87476	-1579.49683	677.42352	-25.66634	-1592.74353	673.33527	
1146	5.725	-26.69501	-1591.49414	668.92395	
1147	5.730	-26.36355	-1591.31018	666.90979	
1148	5.735	-26.52770	-1590.17676	664.10004	
1149	5.740	-238.77580	-1577.21704	669.29248	-26.88431	-1589.60828	661.95905	
1150	5.745	-26.93138	-1588.93579	659.24707	
1151	5.750	-26.84576	-1587.37109	657.13733	
1152	5.755	-26.22339	-1586.55725	655.36993	
1153	5.760	-26.20586	-1585.75659	653.52765	
1154	5.765	-26.14853	-1584.20715	651.40320	
1155	5.770	-25.79008	-1583.70752	650.37665	
1156	5.775	-23.84583	-1581.00427	648.97028	
1157	5.780	-23.10499	-1580.63318	648.87396	
1158	5.785	-24.88373	-1579.78638	648.01447	
1159	5.790	-23.38390	-1577.83301	647.76154	
1160	5.795	-23.23627	-1576.86206	647.06781	
1161	5.800	-24.11340	-1576.04492	647.73358	
1162	5.805	-237.62119	-1563.94946	659.61810	-23.71963	-1575.45435	648.26007	
1163	5.810	-23.70754	-1573.81470	648.26740	
1164	5.815	-23.82234	-1572.90161	648.43115	
1165	5.820	-23.87246	-1571.77161	647.95721	
1166	5.825	-188.17412	-1513.82397	626.20764	-23.47361	-1570.63782	648.96021	
1167	5.830	-23.81952	-1569.18738	648.33606	
1168	5.835	-22.03033	-1567.42847	648.23792	
1169	5.840	-21.91468	-1565.98438	648.91168	
1170	5.845	-21.37149	-1564.85120	647.51105	-236.20192	-1553.74475	660.16278	
1171	5.850	-20.83996	-1563.48145	648.57587	
1172	5.855	-21.57149	-1562.37439	649.74268	
1173	5.860	-21.40377	-1561.29004	650.00293	
1174	5.865	-235.68378	-1548.31348	658.86609	-20.77947	-1560.58325	651.99835	
1175	5.870	-235.66634	-1547.17224	658.77692	-21.69105	-1559.72778	652.88391	
1176	5.875	-22.30578	-1558.82312	654.60394	
1177	5.880	-20.70928	-1557.12549	656.87701	
1178	5.885	-21.93946	-1556.76233	659.06842	-235.98418	-1543.49341	660.98169	
1179	5.890	-21.90587	-1555.61584	660.29987	
1180	5.895	-21.86158	-1554.52844	663.29041	
1181	5.900	-21.82139	-1553.22864	665.41376	
1182	5.905	-21.52739	-1551.61377	666.89410	
1183	5.910	-21.98862	-1551.18481	669.06885	
1184	5.915	-21.62139	-1550.06445	671.40167	
1185	5.920	
1186	5.925	-20.98816	-1547.70410	674.71643	-235.21356	-1533.23694	672.13068	
1187	5.930	-20.98333	-1545.98181	676.21027	
1188	5.935	-22.16065	-1546.42798	678.28192	
1189	5.940	-21.47300	-1544.94995	679.33270	
1190	5.945	-235.91843	-1529.01294	679.56177	-21.31750	-1543.86829	681.45734	
1191	5.950	-22.43580	-1543.30542	682.86029	
1192	5.955	-236.06941	-1526.91968	683.57855	-22.99277	-1542.30505	685.02789	
1193	5.960	-23.25784	-1541.14233	687.94220	
1194	5.965	-215.65588	-1698.53027	707.96722	-23.25531	-1540.07397	690.58417	
1195	5.970	-217.28905	-1696.51563	710.50800	-23.17934	-1539.27283	693.03418	
1196	5.975	-237.95665	-1522.82288	694.54950	-23.25686	-1538.14832	696.74072	
1197	5.980	-238.58733	-1521.88391	697.95966	-24.65120	-1537.54541	701.44373	
1198	5.985	-188.26012	-1475.06934	669.26575	-25.30848	-1536.84106	704.63318	-204.25998	-1712.03992	727.39746	
1199	5.990	-187.97266	-1474.94312	673.98651	-25.04150	-1535.26318	709.29169	-205.71594	-1713.57947	732.92542	
1200	5.995	-188.08530	-1473.26355	677.97864	-26.32788	-1534.77197	714.51764	-204.72549	-1714.38916	736.54346	
1201	6.000	-27.27887	-1533.69287	718.29883	
1202	6.005	-240.91525	-1517.17175	716.87274	-28.03320	-1533.09705	723.06329	-204.52078	-1712.90039	743.94647	
1203	6.010	-28.34781	-1532.56335	729.20813	-206.88043	-1711.68201	748.49884	
1204	6.015	-27.59060	-1531.12097	732.93231	-207.17653	-1710.19031	752.81903	-190.55222	-1469.18555	693.30994	
1205	6.020	-28.81664	-1530.24036	738.29016	-207.85075	-1709.60669	757.54840	-190.44414	-1467.83838	697.80609	
1206	6.025	-29.81867	-1529.65356	742.99438	-205.77971	-1711.16931	762.94989	-191.03682	-1468.94104	703.93243	
1207	6.030	-182.12564	-1757.44385	778.61462	-192.71587	-1467.87170	707.98523	-31.26528	-1529.16443	748.81451	
1208	6.035	-32.76712	-1530.09229	752.54437	
1209	6.040	
1210	6.045	
1211	6.050	
1212	6.055	
1213	6.060	-35.47264	-1523.64954	778.25946	-190.16524	-1755.05615	811.93512	
1214	6.065	-36.50389	-1523.24744	783.63129	-222.13358	-1700.81958	806.11646	
1215	6.070	-38.04583	-1522.34888	790.52271	-224.59300	-1698.98926	811.61969	
1216	6.075	-40.29176	-1522.41321	795.45959	
1217	6.080	-187.12354	-1746.65759	830.44305	-40.75489	-1521.57190	801.24493	
1218	6.085	-41.72874	-1519.74280	807.77905	-203.21283	-1460.67981	763.06744	
1219	6.090	-40.89400	-1517.80310	811.95154	-232.31398	-1687.81177	833.41827	-203.40109	-1459.12170	769.08923	
1220	6.095	-42.38831	-1517.15552	818.02258	
1221	6.100	-43.34695	-1515.09021	823.90088	
1222	6.105	-46.06480	-1515.62268	829.94501	
1223	6.110	-46.87244	-1513.72583	835.28961	-91.69053	-1662.99048	800.71259	-207.76927	-1453.12427	789.19897	
1224	6.115	-93.06753	-1663.04309	805.96960	-209.25137	-1451.67932	794.04718	-192.33583	-1737.51379	866.88947	
1225	6.120	-99.60694	-1730.13367	913.49731	-209.29816	-1451.08325	800.81683	
1226	6.125	-97.29788	-1660.60034	816.97699	
1227	6.130	-191.47464	-1730.03162	879.89001	-102.08304	-1729.93738	922.83490	
1228	6.135	-224.75377	-1454.03259	815.53607	
1229	6.140	-198.48743	-1731.56787	892.05853	-226.34464	-1453.41577	820.34412	-52.59702	-1505.66663	863.46216	
1230	6.145	-227.46736	-1452.11462	824.29956	-54.41540	-1505.11707	868.72339	-258.35086	-1661.50488	885.25165	
1231	6.150	-53.58493	-1502.26660	872.08405	-228.79491	-1451.71008	829.18506	
1232	6.155	-54.60303	-1500.88928	876.15582	-228.26054	-1450.39307	833.46576	
1233	6.160	-55.26159	-1499.38904	879.26648	-230.21251	-1450.21387	837.69592	
1234	6.165	-55.82959	-1497.56873	883.20135	-232.59003	-1448.71912	841.27228	
1235	6.170	-104.30956	-1640.66797	860.56091	-58.58413	-1497.43909	886.94696	
1236	6.175	-235.51192	-1445.28223	847.33936	-106.73452	-1642.38281	868.36298	-59.63058	-1496.50574	890.12518	
1237	6.180	-237.66319	-1445.05774	850.76184	-58.83814	-1493.46448	894.07880	-201.97427	-1715.34668	921.54791	
1238	6.185	-242.02014	-1444.22302	853.31500	-59.87083	-1491.52551	897.42572	-203.10161	-1714.15564	925.81213	
1239	6.190	-241.30598	-1443.05151	857.24506	-60.34131	-1489.72485	901.50482	
1240	6.195	-61.95423	-1489.64001	903.70178	
1241	6.200	-110.12634	-1636.95947	883.28583	-62.36137	-1487.71094	906.35297	-205.57697	-1709.75671	934.29700	
1242	6.205	-64.00461	-1487.15894	908.59808	
1243	6.210	-148.95616	-1556.16479	948.41687	
1244	6.215	-66.20702	-1484.96167	915.81445	
1245	6.220	-66.58753	-1482.70190	917.94055	
1246	6.225	-67.87871	-1482.23962	920.94244	
1247	6.230	-68.07345	-1480.56799	923.19672	
1248	6.235	-68.72319	-1479.90247	925.81177	
1249	6.240	-70.11609	-1478.58850	930.41541	
1250	6.245	-70.68279	-1477.30774	932.68225	
1251	6.250	-70.96018	-1475.90063	935.21600	
1252	6.255	
1253	6.260	
1254	6.265	
1255	6.270	
1256	6.275	-72.92551	-1469.63757	950.68872	
1257	6.280	-73.30096	-1469.03931	953.79382	
1258	6.285	-73.80589	-1467.77649	957.74591	
1259	6.290	-74.19216	-1466.49792	960.63733	
1260	6.295	-73.41289	-1464.63586	964.88458	
1261	6.300	-74.17615	-1464.12012	968.66748	-227.46567	-1389.85620	924.29285	
1262	6.305	-228.76512	-1389.86646	928.86731	-74.52819	-1462.79272	971.71307	
1263	6.310	-74.94633	-1461.83679	975.22217	
1264	6.315	-76.90497	-1462.04333	978.64819	-228.45113	-1386.68738	937.48102	
1265	6.320	-75.94497	-1460.48743	982.22272	
1266	6.325	-78.11657	-1461.14075	984.86859	
1267	6.330	-77.47624	-1459.63928	988.93420	
1268	6.335	-76.19730	-1457.47485	992.54517	
