0,1,2,3,4,5,6,7
98,102,38,135,114,51,119,57
101,102,104,114,84,91,93,63
138,74,108,127,110,56,120,63
97,102,103,136,140,47,85,54
96,102,135,138,108,141,92,127
32,130,110,48,49,22,90,125
98,103,74,143,111,85,118,93
100,135,141,83,119,58,125,63
130,136,137,141,114,119,57,94
97,70,138,107,150,55,27,125
35,138,140,113,146,148,87,94
131,104,81,147,150,152,92,95
96,98,37,133,112,56,58,127
100,9,107,142,84,86,58,29
65,138,45,143,80,146,52,87
128,99,41,137,76,123,156,125
134,103,73,49,148,53,89,157
131,69,102,42,109,141,115,84
36,75,141,143,144,147,118,59
132,27,75,109,145,117,155,156
97,38,70,109,45,115,94,30
128,129,135,104,139,148,21,154
96,99,135,137,105,149,150,120
162,67,112,81,116,56,153,88
128,64,102,40,120,89,156,30
160,162,99,74,110,80,117,85
65,101,72,105,74,19,149,59
101,105,106,75,23,122,92,159
33,100,137,170,139,119,24,60
161,140,14,146,147,154,156,63
96,162,130,165,109,144,151,62
130,109,113,29,118,56,157,94
162,169,43,142,48,27,156,127
64,160,167,78,158,31,126,95
101,103,137,75,172,173,148,53
128,165,105,170,44,111,83,94
135,167,49,147,148,151,120,126
33,162,140,172,175,114,149,150
64,129,161,131,97,134,178,124
102,70,105,173,176,81,156,31
8,137,141,176,178,116,151,154
39,136,115,180,149,56,155,94
162,98,130,104,169,172,82,121
162,99,131,66,102,108,179,87
97,105,142,175,148,121,126,95
69,172,111,50,83,148,120,155
175,15,116,148,184,185,124,31
160,167,136,41,177,50,179,118
133,137,116,54,184,90,189,95
131,102,167,177,180,149,184,190
101,103,171,80,115,93,185,125
90,169,140,174,175,24,186,188
172,79,156,147,148,186,155,188
32,130,166,73,114,86,89,187
193,98,167,79,176,150,122,123
129,164,165,150,119,88,188,190
192,140,85,183,153,154,62,191
97,69,78,176,178,83,148,159
131,196,72,106,44,79,147,183
168,41,40,200,47,181,61,30
197,71,202,108,174,182,119,124
160,100,198,167,168,203,151,187
198,134,103,175,147,58,187,31
97,109,78,144,115,53,188,127
32,170,107,205,53,118,155,127
135,138,76,110,175,206,81,56
134,140,141,207,175,113,115,61
194,163,196,38,135,202,151,154
134,104,143,177,149,184,187,188
200,139,205,142,84,151,184,153
133,60,210,117,182,124,93,94
131,195,132,199,210,51,183,31
102,203,146,147,148,52,88,154
128,65,130,171,146,115,20,186
66,99,71,170,147,187,189,158
32,198,206,144,114,115,180,94
65,202,171,148,189,216,153,157
160,161,64,106,142,56,219,152
64,163,197,134,209,212,149,159
66,130,135,106,110,177,178,179
165,167,200,110,147,187,63,159
98,67,163,142,87,183,121,127
161,196,38,134,167,201,158,222
225,190,210,151,184,219,120,94
68,134,139,203,217,218,220,125
193,162,168,73,173,84,148,153
165,73,137,206,210,215,124,157
161,229,198,207,143,209,185,92
224,207,176,146,82,181,55,122
133,209,125,183,24,217,218,189
34,134,201,149,215,185,156,127
128,163,166,232,145,150,218,188
65,232,92,84,149,55,215,220
201,202,9,204,209,157,215,221
132,199,41,171,236,148,116,94
64,69,172,205,175,143,211,219
227,230,103,218,87,153,122,223
233,170,76,21,55,154,126,31
193,34,35,230,73,51,88,219
226,101,235,172,144,87,125,94
185,108,144,148,57,156,222,223
193,35,230,171,240,177,151,29
227,39,236,208,215,90,125,223
227,72,203,235,206,18,182,190
224,225,168,77,150,124,93,223
195,201,138,205,207,80,239,28
224,161,227,133,169,44,245,189
194,198,166,232,11,140,113,178
138,205,206,208,82,117,119,158
228,36,138,203,183,216,153,221
153,232,236,109,142,215,217,247
228,133,230,199,36,47,119,250
193,195,200,137,240,116,120,157
163,141,219,143,111,79,88,155
231,113,83,180,148,86,249,90
98,196,134,169,234,246,90,158
258,196,168,206,175,181,183,217
228,198,204,238,178,51,153,155
192,257,239,149,214,215,218,188
256,258,199,205,240,241,181,246
258,255,136,175,242,216,249,159
129,258,196,199,237,174,238,159
100,232,203,235,78,142,210,221
164,134,167,72,112,178,90,63
167,233,266,75,77,148,251,253
257,261,198,208,60,189,254,95
165,133,229,240,241,213,122,221
97,258,132,199,209,150,157,126
225,171,239,149,215,248,249,187
226,164,141,240,210,211,249,187
130,259,171,272,49,241,120,191
171,237,241,115,216,155,253,191
134,234,74,210,179,188,189,158
33,203,113,54,151,120,91,124
258,236,276,85,183,152,218,189
133,199,232,169,266,209,216,217
160,203,175,273,55,184,92,93
193,130,263,236,111,243,180,220
259,228,137,265,107,142,150,217
261,37,40,138,47,124,221,222
65,225,228,261,229,168,202,108
192,134,166,41,173,270,276,191
280,172,237,188,211,248,250,120
193,194,258,102,176,147,154,155
260,269,206,272,273,115,278,286
256,263,104,265,203,244,90,286
257,139,171,207,150,278,183,255
259,262,269,141,241,179,20,254
258,264,204,47,144,245,189,29
227,167,270,175,209,284,189,191
153,262,263,168,241,279,88,281
225,260,73,202,176,118,250,223
288,256,260,294,202,16,240,214
145,209,85,182,185,154,284,221
135,232,233,266,107,274,275,280
37,108,109,124,215,280,252,191
258,264,170,237,239,30,184,126
288,161,129,195,290,71,81,126
225,291,265,202,114,82,154,253
35,228,101,174,52,277,247,221
291,260,249,200,119,56,185,219
288,231,263,105,176,277,247,284
172,268,208,180,54,219,252,157
290,99,136,112,305,149,185,222
129,131,52,245,284,93,222,127
299,300,302,210,307,114,217,189
296,234,235,140,171,272,210,281
227,196,230,201,169,238,20,247
136,138,206,274,278,121,124,93
129,201,297,235,76,206,241,191
228,261,229,297,239,307,212,283
131,260,170,267,268,240,275,153
97,107,300,306,313,283,95,191
121,290,161,229,233,140,313,222
289,66,167,295,173,302,269,18
78,251,302,51,211,181,283,284
163,196,232,269,245,181,247,118
256,75,300,111,80,241,213,188
161,293,197,141,47,310,216,93
225,35,266,202,301,306,56,314
165,263,231,141,208,277,89,285
264,200,240,180,309,152,91,221
257,291,229,142,186,220,317,286
195,70,45,145,246,247,60,319
300,269,275,180,154,187,222,159
160,256,323,131,230,107,244,279
65,291,323,294,232,204,188,158
233,140,206,208,242,182,247,89
321,227,293,205,306,186,187,317
197,267,219,309,22,311,90,91
196,260,331,172,238,311,315,28
193,322,149,183,185,221,318,286
262,328,332,334,80,210,181,220
195,324,329,234,107,271,143,185
164,293,265,299,278,248,313,187
299,300,333,334,174,177,313,157
320,289,328,234,272,242,282,253
261,201,297,332,309,215,284,254
225,298,234,301,175,240,51,311
196,293,166,305,245,215,316,127
291,74,139,236,336,338,316,222
288,329,137,140,334,211,153,319
35,170,299,208,20,244,313,317
99,164,143,82,309,280,317,255
321,70,71,140,312,58,158,319
196,326,263,168,171,335,154,318
195,68,229,238,115,123,125,319
293,69,239,303,81,49,275,220
224,165,203,338,180,279,90,252
195,167,171,172,273,212,250,187
324,219,177,305,117,217,315,220
350,258,229,155,248,283,95,127
33,203,208,308,344,346,251,317
225,257,99,195,328,305,274,86
134,241,211,244,279,57,251,221
296,330,301,302,239,272,178,286
324,264,137,16,309,252,254,351
193,269,302,315,87,344,347,351
292,326,358,235,273,213,281,317
192,129,272,305,117,220,317,159
100,325,292,232,168,204,333,157
224,200,245,312,313,283,158,191
258,260,325,213,245,341,220,286
355,358,199,360,171,268,210,120
96,68,210,274,249,314,124,318
357,230,134,303,180,277,214,347
167,299,143,176,305,177,345,250
131,139,337,147,307,340,251,252
161,354,296,138,208,340,249,218
352,130,362,365,211,309,219,189
99,259,301,365,279,26,254,286
321,227,196,231,363,172,188,254
195,273,307,244,312,219,284,350
108,270,271,339,308,276,284,223
161,130,294,271,239,337,274,246
226,232,297,301,368,313,250,124
258,197,211,181,216,378,251,253
97,290,101,294,335,114,179,350
192,353,354,358,171,299,372,350
193,258,321,228,264,205,184,189
324,167,298,205,115,250,380,158
129,230,330,362,210,341,376,251
344,229,365,274,277,280,317,349
292,262,242,211,376,250,187,316
65,355,239,272,368,183,250,252
206,239,304,177,306,52,213,88
388,202,362,108,250,152,346,351
384,321,259,228,293,273,338,155
385,389,268,76,141,274,184,315
353,66,259,230,391,268,174,213
256,258,362,331,145,342,313,187
64,197,262,362,267,147,379,380
329,174,337,244,374,214,90,191
168,314,368,347,250,251,254,287
160,353,197,171,333,336,212,156
129,138,141,270,368,344,318,383
355,196,132,169,202,173,239,147
353,199,266,338,346,123,380,351
132,200,170,144,241,276,379,383
288,320,395,333,80,369,337,308
327,391,331,237,367,80,371,218
226,386,217,294,393,401,148,153
161,195,137,393,331,172,282,59
291,360,73,334,145,212,373,119
291,140,304,341,246,279,406,377
193,228,392,399,49,244,215,220
225,194,292,262,368,278,343,184
393,205,145,307,376,346,317,190
230,391,265,237,367,373,118,281
352,385,193,387,394,268,369,215
388,357,295,298,368,375,217,126
352,264,233,237,243,371,213,374
352,388,261,330,172,396,250,127
386,295,205,60,239,336,248,412
161,258,387,130,169,409,381,126
293,296,332,398,81,214,246,408
352,326,295,171,144,277,248,317
262,360,236,397,401,369,247,252
133,141,48,209,344,251,413,382
256,228,326,360,361,267,211,213
386,164,200,361,362,368,369,122
68,330,267,269,45,304,145,94
289,263,237,400,276,245,405,181
97,294,140,213,310,248,283,126
389,107,172,145,275,31,382,351
160,291,363,269,241,56,283,63
191,418,99,419,326,365,312,351
66,424,367,339,213,312,217,282
416,417,418,419,70,40,238,415
260,232,426,363,332,240,402,218
418,294,302,371,339,405,247,350
257,325,424,365,335,433,276,220
323,261,389,365,368,434,284,62
320,297,429,206,271,241,370,309
293,359,367,272,371,278,346,347
387,392,200,395,207,243,340,375
422,362,302,303,402,247,152,382
132,329,425,298,426,434,344,414
98,138,204,333,338,341,123,255
292,326,304,312,314,251,413,287
385,322,355,423,369,248,346,411
328,234,79,433,209,436,122,285
227,421,298,267,362,141,311,380
258,420,200,428,173,110,429,186
259,394,205,188,339,279,412,126
318,162,286,144,336,412,222,255
192,105,203,338,404,53,84,252
356,260,295,335,432,340,317,381
256,420,423,275,212,377,251,255
64,390,399,371,372,444,350,319
353,290,219,370,276,376,217,443
385,260,397,336,305,117,439,94
384,452,408,197,360,398,403,440
386,326,342,279,444,380,317,286
359,299,235,47,367,147,347,447
417,427,109,367,240,212,216,249
449,194,302,240,118,254,345,126
452,261,455,398,336,146,312,415
417,358,394,369,311,250,348,350
162,459,237,238,401,403,307,379
385,193,393,434,370,277,437,309
224,450,418,391,337,212,149,317
417,454,423,397,174,271,117,351
225,197,265,109,365,210,284,287
165,207,338,339,403,183,441,221
352,164,391,201,427,437,349,189
385,357,80,244,182,278,281,346
384,257,387,163,460,332,444,380
258,291,197,169,108,214,440,445
264,428,333,430,368,243,317,351
451,261,328,424,203,428,469,472
358,295,328,454,269,240,311,410
449,293,134,428,400,403,309,285
449,194,229,201,368,272,346,123
192,96,455,155,335,437,343,219
320,425,74,399,436,87,345,349
421,459,432,338,437,246,411,285
384,422,460,141,317,284,221,479
320,259,388,100,358,46,466,475
384,33,451,425,395,43,430,344
289,420,305,372,436,249,122,315
416,194,322,68,328,392,178,472
321,483,263,199,203,80,273,147
484,458,428,433,467,277,213,344
160,385,324,173,302,308,313,223
224,388,357,426,434,340,379,316
296,458,155,336,121,282,315,127
481,355,173,367,303,276,408,191
416,426,272,468,181,316,348,285
165,199,427,239,465,242,211,413
385,260,392,234,401,465,471,381
483,420,485,42,276,21,375,286
135,491,410,442,245,253,474,285
477,305,344,345,123,316,317,446
206,81,466,242,308,407,379,478
321,481,260,454,492,304,308,381
193,257,164,231,296,106,336,188
483,304,177,275,309,471,445,191
353,168,393,395,496,145,221,318
258,292,327,267,492,405,439,124
362,463,400,274,179,285,125,446
320,355,145,467,279,251,349,350
289,421,297,331,305,376,443,348
364,44,279,248,249,410,444,349
417,324,236,241,501,344,348,479
320,98,420,424,494,462,437,185
350,258,164,166,460,442,123,446
97,417,453,231,395,305,403,411
353,291,422,455,470,59,412,510
428,462,463,367,369,495,440,378
416,98,454,297,493,156,509,255
134,392,80,433,432,339,180,506
390,345,457,428,495,409,125,479
97,258,323,74,75,459,240,469
121,326,458,397,429,466,408,249
416,350,388,302,432,409,317,158
352,487,395,429,338,284,412,414
288,421,396,335,338,88,154,123
449,134,326,392,200,230,364,479
422,454,392,367,147,150,378,446
449,421,231,426,522,366,463,347
513,456,489,266,394,367,403,248
451,102,521,491,373,277,216,446
525,177,273,340,502,314,126,286
480,466,341,215,312,474,184,447
449,427,334,496,370,213,347,479
483,196,328,265,332,467,309,409
354,422,361,425,174,370,340,511
387,260,427,524,333,430,222,350
482,458,523,242,277,343,344,375
321,524,238,431,494,341,280,477
482,485,395,367,340,441,284,477
419,452,455,330,108,114,374,24
194,361,329,491,396,495,377,476
321,386,518,522,362,399,305,380
257,454,242,371,51,476,126,479
294,422,332,494,410,185,506,477
312,491,396,526,120,410,252,253
132,427,369,340,536,281,444,478
382,292,170,434,539,475,414,319
512,153,323,537,470,473,478,415
288,485,520,456,492,46,434,478
544,226,452,399,529,309,245,248
196,180,276,342,343,376,474,509
350,100,421,362,399,247,283,510
480,546,518,529,340,181,538,29
260,453,72,137,175,375,377,351
448,355,515,351,497,469,182,415
355,387,344,518,300,238,312,510
516,143,528,277,247,216,188,413
161,422,232,367,463,341,120,159
449,451,516,549,70,428,245,249
547,328,490,526,504,377,411,286
453,549,71,238,399,530,180,412
481,515,267,491,461,274,473,508
66,424,523,494,506,279,410,477
544,344,390,167,496,120,540,446
288,257,518,522,557,429,308,374
448,417,484,453,368,437,279,413
257,546,389,233,140,561,474,539
544,394,428,12,271,497,244,286
549,360,203,173,434,404,405,280
256,514,485,552,489,368,433,277
160,480,416,367,176,372,411,412
389,326,487,396,348,409,444,542
425,330,491,562,468,372,55,215
455,476,107,337,274,411,284,414
261,455,231,171,204,344,507,350
457,493,366,335,406,345,282,379
484,424,235,460,332,526,408,510
224,515,454,552,360,563,186,348
484,486,230,488,203,529,180,567
100,522,431,434,52,374,502,571
296,558,561,501,214,151,539,318
424,361,330,367,274,470,247,478
320,289,452,207,433,337,467,443
416,548,324,560,341,567,221,575
325,231,328,488,558,532,249,570
512,418,454,518,232,167,242,345
577,551,393,331,174,403,278,538
576,128,291,426,558,560,536,572
448,545,193,266,141,433,434,220
450,546,517,261,267,501,478,447
517,293,232,361,492,466,434,186
448,451,268,556,213,182,314,542
480,420,294,519,555,207,466,179
393,170,338,469,538,347,285,382
288,353,385,521,433,503,253,477
99,197,230,300,304,464,370,311
99,420,358,422,521,591,561,567
384,262,552,426,588,237,537,412
389,102,296,367,336,566,311,378
195,581,587,556,430,506,443,447
417,390,585,402,413,283,381,542
541,487,524,399,563,403,439,509
293,422,363,204,210,409,507,220
161,483,291,304,216,158,92,382
549,588,470,567,376,473,350,543
545,388,535,506,123,316,285,543
544,548,324,143,307,404,472,543
128,582,556,397,401,600,251,188
576,353,559,435,538,603,60,383
169,363,396,524,275,470,283,478
322,516,400,274,83,406,536,605
449,420,388,537,592,341,409,157
587,109,368,369,242,535,602,190
416,235,398,175,271,529,602,382
325,90,392,554,339,409,442,543
546,580,548,171,364,368,437,536
105,330,556,431,369,599,221,375
456,587,427,590,113,568,186,574
192,386,579,510,502,471,475,286
576,449,517,114,563,505,476,317
358,331,491,589,274,403,468,567
416,357,262,333,592,368,434,501
609,419,292,414,315,344,219,542
512,553,297,463,338,532,573,318
615,424,398,334,50,537,155,412
512,422,359,328,273,178,370,541
576,518,362,400,596,473,604,606
128,481,131,405,182,599,312,314
350,420,392,434,467,405,569,478
547,422,103,176,465,435,602,317
455,72,362,368,504,313,572,605
555,588,332,528,626,407,508,383
485,518,487,522,427,564,314,539
387,388,554,428,621,301,503,539
197,359,519,234,619,466,502,505
416,353,546,586,624,596,444,382
384,292,518,392,553,593,629,478
544,293,613,584,233,490,492,503
544,382,197,236,498,471,568,478
608,581,613,614,307,501,407,344
609,516,364,399,432,53,470,597
326,455,622,442,339,504,633,634
609,585,622,624,307,376,604,511
325,456,588,333,431,595,340,630
452,582,360,336,438,603,379,477
516,484,614,298,431,625,344,633
552,553,175,566,438,246,345,380
