0,1,2,3,4,5,6,7
33,69,41,46,50,23,57,30
67,40,74,47,49,50,52,60
66,44,77,79,52,54,61,63
71,72,43,12,18,53,22,29
64,67,70,12,51,19,56,29
64,38,6,73,75,45,81,82
68,76,78,50,61,55,26,29
65,36,44,45,47,83,59,63
73,45,14,79,49,21,55,61
32,34,69,77,82,51,24,28
65,69,43,13,85,86,61,63
64,68,69,14,48,51,87,25
64,65,40,44,19,30,24,62
33,68,37,41,76,49,84,22
70,8,74,76,45,44,18,28
33,35,37,70,78,81,50,92
34,40,73,77,80,23,60,30
65,66,6,73,15,23,88,89
65,67,14,79,78,88,60,62
96,65,16,80,89,29,25,63
65,68,45,78,49,85,86,95
96,97,69,44,86,87,58,94
99,69,75,49,54,24,88,62
70,47,79,16,50,85,86,88
71,77,47,83,84,88,89,56
99,70,80,81,24,89,92,93
66,99,98,40,82,84,91,95
64,68,70,43,77,83,85,94
67,102,70,105,74,76,59,95
104,73,45,77,48,52,87,60
97,101,102,103,106,84,91,62
98,70,105,42,108,48,91,94
38,102,104,70,42,78,52,94
101,104,14,61,84,56,89,93
64,37,6,71,73,106,111,85
101,38,104,107,82,83,87,92
65,66,70,39,74,107,108,60
96,35,99,71,41,78,15,86
64,100,8,72,108,81,56,60
77,15,113,115,22,86,92,93
91,77,114,83,88,57,59,60
100,112,113,83,93,88,61,63
34,71,111,48,114,118,90,91
106,46,112,83,86,120,93,95
64,100,39,75,110,47,117,27
74,42,78,50,83,118,55,60
65,67,99,52,118,120,121,25
66,67,102,41,47,113,114,57
36,69,104,106,109,82,51,118
98,110,112,119,87,23,90,95
69,105,74,20,121,122,60,61
96,66,104,80,82,84,120,30
32,96,128,100,71,41,59,94
96,40,41,116,93,119,89,61
32,44,77,81,62,121,123,126
131,105,108,77,53,85,57,27
130,67,69,39,74,78,89,93
131,69,102,74,115,120,90,59
129,69,39,105,109,85,87,121
68,136,105,15,81,119,120,94
67,134,107,76,111,112,15,93
34,131,73,42,113,121,124,62
129,98,130,132,36,135,114,122
99,69,37,75,108,111,51,53
128,129,130,40,106,79,58,125
97,40,137,105,75,47,26,125
34,67,98,134,138,143,84,60
129,66,69,101,41,48,118,93
35,102,107,114,23,120,124,126
36,73,138,77,78,120,90,63
96,6,135,138,139,14,80,115
99,73,137,80,115,118,89,126
35,40,78,147,148,87,26,123
67,101,71,78,79,114,115,57
128,107,108,48,112,50,84,93
67,107,77,81,49,147,120,57
131,103,78,111,145,146,123,126
128,101,133,73,143,112,144,114
132,82,147,117,118,149,57,122
64,103,40,106,24,124,125,95
107,139,47,112,147,21,152,123
71,40,107,113,58,91,156,95
132,38,71,136,52,118,158,127
81,146,114,53,89,122,59,157
68,43,113,146,118,157,123,93
130,72,138,113,147,53,152,93
64,98,99,69,133,112,148,117
33,130,101,136,105,14,118,157
75,78,112,82,149,119,58,159
162,133,9,138,20,56,90,126
162,67,165,39,40,73,142,119
58,135,72,140,143,154,123,124
164,166,135,167,85,119,120,154
134,71,107,77,150,118,151,159
160,130,104,40,139,109,113,121
89,65,129,49,116,148,86,121
135,72,79,150,88,126,157,62
65,98,102,107,75,83,150,120
165,139,18,148,119,154,123,124
96,136,140,141,112,176,82,125
97,166,71,172,176,81,115,85
101,135,75,172,109,144,123,92
100,165,102,169,74,82,156,157
130,166,122,47,53,54,154,126
100,102,168,72,74,145,85,53
96,164,42,141,118,121,90,126
165,133,136,72,177,54,122,155
162,168,75,112,115,181,184,121
138,140,144,113,118,123,126,31
163,139,47,81,183,153,124,159
166,167,112,50,120,153,156,93
169,108,142,80,179,151,156,61
74,77,173,174,48,176,151,189
134,168,43,173,78,175,112,114
164,133,134,77,175,180,58,95
36,107,174,47,61,90,156,189
100,135,9,80,188,151,155,60
96,167,137,91,177,188,123,60
160,105,74,43,79,145,116,186
64,163,134,102,139,109,119,123
192,99,107,143,176,25,124,29
163,133,40,43,173,114,118,158
128,101,137,140,175,57,122,93
198,170,106,138,175,181,152,159
98,131,196,198,177,82,157,159
130,137,201,202,107,48,85,185
71,171,174,112,177,90,188,190
202,139,77,84,123,189,158,127
198,168,205,142,113,87,123,190
64,200,174,87,183,152,58,126
165,166,133,136,85,182,120,185
171,142,115,150,185,188,157,191
194,74,76,173,143,114,118,127
97,194,201,203,174,209,87,157
194,195,200,8,176,154,187,191
196,132,136,206,16,183,153,186
64,194,135,71,169,137,108,181
98,102,136,168,75,214,89,187
205,174,207,115,148,181,151,191
130,201,202,139,108,209,120,123
194,168,203,176,49,115,153,95
66,73,208,181,152,123,124,95
195,139,179,147,117,182,153,59
161,168,219,209,83,88,123,189
105,11,205,48,211,182,150,124
98,75,207,144,150,151,125,127
103,204,176,145,210,83,212,51
67,200,176,209,114,214,155,156
224,131,68,71,108,123,157,190
196,133,169,178,115,188,183,156
65,162,199,206,209,212,55,222
227,199,110,145,210,150,121,186
98,201,169,80,113,179,88,94
228,164,201,121,219,220,61,30
161,130,173,212,117,181,153,123
163,73,76,145,87,183,125,126
224,162,131,135,104,9,144,86
68,69,133,104,204,213,93,223
129,164,228,199,205,21,122,191
161,195,132,176,212,57,220,190
192,162,228,107,171,54,89,63
160,97,227,200,235,204,207,149
128,226,132,133,136,89,155,191
102,234,77,144,180,23,186,220
230,231,72,167,138,233,236,56
225,199,103,116,149,86,119,125
196,139,237,141,111,187,221,222
100,138,107,203,142,145,186,158
162,197,229,166,201,240,181,184
32,162,70,71,232,202,221,158
225,196,107,243,56,188,152,190
128,34,135,103,245,246,158,223
97,229,198,138,248,190,94,63
225,130,132,170,203,246,155,124
131,139,76,239,211,246,93,127
7,236,237,175,113,215,184,57
40,174,124,148,149,151,187,188
129,163,131,103,234,202,239,150
225,227,197,7,43,82,154,191
195,202,144,145,241,153,156,158
64,101,137,234,107,80,217,188
128,180,245,181,183,215,188,159
196,229,232,233,238,116,244,250
160,257,196,260,39,236,176,154
128,194,103,232,233,76,215,63
72,169,238,239,114,54,249,253
37,104,169,233,73,76,206,119
96,41,106,144,147,244,219,223
129,194,259,263,40,112,179,247
263,234,206,111,179,246,150,63
192,198,138,172,147,245,93,255
257,260,166,205,182,219,29,94
168,266,268,114,213,182,247,249
260,168,268,241,117,181,247,216
194,258,132,261,263,176,145,30
192,205,269,219,145,87,187,189
192,134,242,119,247,216,156,191
193,130,260,43,113,219,252,254
133,269,173,239,144,213,121,252
10,266,273,120,253,250,157,216
230,167,266,17,244,119,58,187
97,185,79,277,119,249,122,155
197,265,170,202,266,123,189,31
265,75,204,235,267,121,26,188
131,203,204,141,267,143,276,159
227,134,76,47,114,120,254,159
194,106,237,205,143,147,212,86
130,195,102,230,47,113,244,278
138,272,211,147,86,279,283,157
195,231,240,209,247,281,125,286
130,260,261,273,118,279,215,190
288,224,226,110,280,88,120,216
256,258,228,252,182,27,188,158
129,231,266,77,207,277,120,122
224,265,240,115,211,215,216,222
288,193,261,166,264,110,244,185
97,258,264,233,265,274,155,255
288,166,42,267,109,279,220,31
97,232,264,170,176,246,153,159
225,132,133,208,145,183,187,220
225,257,196,72,211,120,253,223
224,161,196,235,213,279,248,121
194,260,197,296,238,208,150,123
132,264,203,182,278,120,94,190
292,230,174,239,175,147,91,287
226,232,201,206,276,149,220,94
298,269,205,86,120,281,189,127
192,292,228,39,298,236,272,221
288,295,107,53,247,153,187,183
129,263,266,144,305,274,278,253
260,294,262,230,269,146,279,219
192,160,70,19,254,152,186,126
257,195,295,265,47,304,239,255
193,292,74,271,144,275,186,286
128,102,234,299,238,54,23,249
196,260,78,240,209,306,151,284
39,71,298,139,269,270,176,182
292,294,167,206,273,85,310,251
288,294,206,175,219,220,221,286
198,199,298,179,308,247,187,221
262,231,298,300,304,80,242,154
131,294,138,237,174,239,272,250
34,98,40,298,179,213,119,222
96,227,297,303,178,211,118,314
160,295,298,304,147,313,125,254
224,276,309,278,119,184,313,27
320,292,69,264,112,248,281,284
257,230,147,148,151,248,27,316
64,128,261,264,232,173,46,246
320,323,132,5,106,304,312,186
160,164,106,173,176,243,182,285
289,133,328,301,302,271,312,184
259,199,205,269,207,305,145,122
200,303,180,284,311,313,124,317
192,163,104,330,238,273,212,319
320,257,133,232,299,268,269,207
294,135,200,76,274,149,312,284
328,104,271,307,147,311,183,156
226,324,71,107,331,271,272,303
323,330,302,175,242,277,56,189
224,193,226,293,235,273,182,86
289,101,295,296,331,335,276,121
293,233,300,80,148,251,316,223
324,293,294,134,231,272,113,287
96,262,201,332,13,271,305,286
39,232,266,237,186,284,157,222
323,260,140,174,277,313,284,127
256,224,172,310,311,312,219,287
320,195,232,202,330,117,181,345
256,130,238,80,146,342,215,319
330,299,303,240,273,249,282,255
288,292,200,106,305,185,346,315
289,199,107,304,305,310,219,93
322,165,237,301,146,186,349,221
321,103,328,174,303,337,274,151
320,198,264,302,146,180,251,350
73,202,211,148,117,341,313,156
202,79,144,82,341,280,283,348
35,260,330,337,243,280,217,61
129,198,263,168,337,342,23,313
353,295,169,268,237,215,314,253
320,224,258,142,82,278,311,189
64,289,69,205,336,208,345,221
352,354,100,261,326,330,332,337
357,107,203,334,176,276,309,280
166,359,360,220,276,348,221,255
358,298,108,305,341,213,282,190
290,299,304,278,311,248,188,285
33,259,266,365,174,274,55,315
226,130,364,108,275,280,249,190
98,363,243,150,247,220,30,286
354,322,217,232,266,306,249,317
129,323,269,207,340,245,118,184
288,289,294,298,363,340,124,319
326,200,74,268,367,176,111,316
64,321,259,197,360,105,365,315
354,357,293,175,274,146,23,346
256,67,323,294,269,210,344,249
289,102,334,82,242,84,316,285
313,143,145,374,217,122,252,287
263,299,339,214,151,310,314,159
355,267,300,302,271,317,157,222
102,331,366,240,243,216,316,189
224,233,299,239,278,247,280,187
257,229,123,76,276,181,347,319
162,231,168,210,147,307,126,191
298,238,82,179,313,379,57,351
194,99,327,302,303,371,341,217
167,232,297,331,364,109,339,317
134,210,245,281,378,156,189,350
328,172,302,275,277,247,221,287
356,270,242,252,181,248,345,284
291,259,355,265,149,278,281,315
321,100,196,169,201,338,211,180
384,82,372,373,308,151,342,343
386,294,45,335,240,241,179,317
312,389,103,362,365,242,344,219
386,99,356,233,141,187,254,351
164,376,295,219,251,242,280,91
355,327,359,202,142,184,120,381
321,201,105,268,205,270,238,95
33,387,324,392,361,74,148,378
294,166,262,299,301,245,373,216
196,393,233,363,108,209,347,350
258,208,375,280,217,285,190,351
384,322,165,205,334,240,306,378
357,264,171,79,303,145,242,368
354,386,328,265,171,48,248,152
72,365,398,397,272,301,244,351
388,261,367,272,303,339,117,341
102,296,370,276,312,313,380,221
192,164,287,390,241,344,89,255
387,268,367,371,309,408,314,287
288,290,164,274,338,183,217,381
224,290,259,332,144,401,343,253
194,296,394,235,109,177,120,217
259,260,261,364,272,273,369,372
256,293,392,329,275,277,378,188
159,323,229,78,303,144,275,223
193,378,175,184,346,155,30,319
390,266,362,108,304,150,281,158
322,356,296,399,240,402,374,152
264,331,332,300,272,146,377,413
225,172,111,273,213,347,382,319
192,225,295,171,365,370,214,406
167,332,207,307,279,282,412,159
388,361,107,111,178,275,380,415
417,299,172,268,212,117,29,350
417,200,362,170,398,175,366,275
97,417,133,105,117,380,413,191
259,393,425,202,300,403,183,383
355,328,273,114,148,341,344,351
324,292,360,265,108,407,313,375
224,163,357,205,210,221,186,317
416,97,292,328,297,393,302,253
354,355,425,377,274,313,253,382
264,235,427,397,348,314,92,349
292,422,266,397,306,83,407,254
292,294,233,139,205,82,377,415
225,390,203,333,78,399,240,350
101,334,211,149,150,373,408,253
230,391,429,144,145,345,282,59
259,71,232,368,242,53,374,62
290,427,16,247,345,252,318,375
256,108,269,271,401,403,218,251
384,356,427,176,305,249,283,221
421,377,301,333,208,337,405,217
418,99,354,325,196,246,281,415
424,139,368,276,408,409,414,415
416,260,264,430,368,240,18,95
196,102,364,396,368,244,442,159
140,364,432,242,180,52,374,442
448,71,396,433,401,241,374,440
356,261,262,263,79,272,442,446
323,389,423,169,233,118,343,351
384,203,272,432,241,282,443,445
384,321,449,372,438,375,411,415
421,166,103,391,306,405,284,159
420,265,266,437,374,343,219,446
261,422,330,300,430,368,146,437
417,365,397,242,338,376,189,286
291,269,430,78,435,372,408,441
358,186,409,240,339,311,313,442
322,67,390,459,337,434,404,441
322,268,333,461,208,247,222,383
192,321,199,76,340,184,281,125
224,257,229,328,265,298,270,144
169,235,364,333,432,401,434,443
389,167,425,459,461,15,285,383
217,266,299,333,305,312,409,255
363,364,302,242,244,213,412,253
448,133,300,429,369,241,438,287
451,198,102,341,182,411,413,415
226,389,305,401,249,379,444,415
360,367,469,407,408,380,414,127
450,296,426,14,306,405,245,413
193,452,427,236,440,441,348,414
359,360,364,461,274,245,443,349
324,453,294,234,464,371,158,351
269,220,148,217,444,379,348,414
457,112,464,114,376,379,120,287
353,130,227,201,108,466,378,252
224,451,231,459,429,242,404,381
260,330,235,237,303,241,283,381
289,163,68,421,452,302,274,478
64,38,456,361,393,296,460,405
388,389,102,105,188,440,380,445
256,292,261,452,455,424,333,349
194,322,71,458,395,366,275,444
482,355,260,169,458,435,471,349
294,269,334,79,207,209,440,349
487,425,330,45,275,217,380,479
354,356,38,487,337,89,410,414
99,295,296,303,242,409,317,255
353,486,491,432,443,187,350,127
395,429,366,179,437,442,221,414
224,132,421,486,485,242,473,350
448,417,262,232,368,81,343,311
323,100,166,199,264,169,402,314
288,481,354,265,460,302,312,441
288,422,394,339,309,470,443,285
321,195,457,269,374,122,475,476
419,423,334,411,215,442,219,414
72,479,172,365,313,314,92,415
417,359,169,202,466,442,91,350
197,235,434,20,374,471,502,382
320,449,193,228,424,212,438,316
164,493,497,500,250,411,381,446
418,322,458,395,429,467,403,282
197,262,458,491,495,435,502,186
385,267,238,442,499,404,344,186
137,395,236,206,468,309,374,409
352,59,462,499,343,218,507,412
480,353,290,457,201,365,118,439
137,142,399,432,336,81,274,479
387,196,454,487,488,140,215,511
480,313,328,401,502,375,89,343
166,299,203,332,78,48,439,441
199,428,442,436,375,249,314,381
353,509,196,135,178,117,346,349
359,393,364,400,465,215,476,511
427,139,462,468,437,278,60,350
290,227,294,456,339,503,249,154
482,484,487,520,493,369,252,348
330,495,497,436,504,379,350,286
486,461,110,496,211,157,344,477
292,325,518,455,516,367,464,447
325,478,328,493,399,500,313,158
200,457,329,492,401,504,412,184
489,331,399,272,367,151,122,381
482,390,234,205,506,155,188,478
416,484,261,134,518,240,283,508
128,89,484,342,439,152,281,410
393,425,112,209,496,336,439,159
354,387,521,459,301,184,473,221
482,259,324,424,464,309,506,507
512,514,360,365,275,473,474,507
513,356,268,399,115,469,375,60
262,427,300,271,368,497,403,340
515,324,426,331,299,306,503,506
329,524,236,238,213,182,535,446
391,497,242,381,434,375,509,511
480,163,461,302,398,466,503,251
481,357,422,231,144,305,501,412
195,486,327,393,426,75,112,469
512,324,486,263,427,371,504,541
323,360,523,397,208,470,120,217
480,419,297,43,244,438,246,279
225,290,420,421,525,370,498,508
354,195,282,87,506,380,509,510
225,325,364,365,272,113,371,446
322,521,466,468,439,120,538,254
490,282,430,335,528,245,186,285
32,482,261,519,182,503,440,446
384,492,398,467,406,470,122,379
385,425,299,271,272,177,379,285
224,544,163,519,231,172,301,406
89,170,236,366,497,499,313,285
449,194,546,262,434,535,91,412
352,513,306,500,215,378,284,125
288,34,397,271,538,342,285,381
323,293,455,519,177,502,312,156
256,419,422,518,456,425,396,365
417,376,393,431,560,305,536,511
358,551,430,119,25,442,158,383
193,261,487,555,508,467,412,287
128,257,384,483,391,503,472,441
193,419,554,523,363,250,474,411
325,457,489,492,209,563,374,510
385,223,387,489,174,308,473,255
514,452,516,399,561,338,474,253
324,364,495,304,403,346,316,542
516,204,461,528,377,348,477,223
416,225,391,329,398,465,536,380
225,228,485,518,361,397,279,377
355,516,523,331,429,467,246,442
256,355,490,236,300,526,403,317
325,396,527,405,470,343,473,574
448,455,490,334,497,505,474,573
385,453,112,370,211,308,499,214
129,292,363,365,368,375,345,510
37,297,458,240,469,374,504,347
173,366,239,400,85,214,57,317
579,391,487,272,529,435,574,319
578,422,301,209,529,379,478,255
290,553,395,492,368,500,214,94
580,294,455,491,524,408,221,223
329,490,240,434,179,501,375,569
384,167,302,338,339,503,536,92
322,579,263,521,554,240,279,478
352,419,307,468,566,407,344,412
320,64,524,308,213,437,247,314
546,323,579,351,531,468,510,511
576,356,516,106,527,303,567,476
268,172,399,559,431,539,156,285
579,588,79,530,466,469,408,191
451,548,261,298,207,274,408,348
545,581,552,297,490,524,176,218
517,495,337,498,499,149,443,508
545,515,485,520,331,279,408,250
328,430,494,434,499,152,569,539
352,421,268,205,143,496,597,124
258,292,583,556,338,435,471,479
226,386,360,488,593,343,378,157
450,217,326,336,409,155,478,383
388,295,557,367,564,311,537,190
484,293,424,590,50,186,476,159
517,518,487,524,535,281,442,157
260,326,536,523,462,502,440,93
480,354,516,294,461,371,502,471
258,419,260,549,168,556,400,467
480,578,515,548,559,464,342,215
548,586,494,272,595,440,281,477
385,69,392,476,251,187,188,479
545,387,261,492,398,370,533,475
192,522,494,303,591,182,471,316
577,546,550,106,599,376,253,510
609,450,101,584,264,523,87,509
610,607,367,560,597,600,538,383
227,390,351,527,403,500,347,543
477,516,425,47,277,600,313,509
544,482,514,324,229,543,217,415
592,530,307,600,345,603,411,380
233,362,619,396,463,307,341,539
161,98,613,587,433,500,244,93
416,358,426,460,80,401,593,351
298,372,534,440,186,571,572,318
582,295,620,500,276,314,603,285
482,587,274,179,468,437,402,281
71,432,595,343,378,315,444,510
419,262,620,524,561,501,570,541
611,420,529,465,339,404,377,509
163,485,423,401,466,531,599,347
616,459,172,334,337,372,249,474
451,615,587,620,556,346,157,575
389,456,299,270,144,563,595,307
293,488,558,463,339,147,155,317
199,552,551,334,536,570,572,382
614,231,520,363,332,497,275,508
