0,1,2,3,4,5,6,7
43,80,50,83,21,26,30,63
70,75,79,80,52,58,60,63
64,69,73,78,81,60,29,62
34,70,74,45,13,50,86,60
2,69,72,49,82,21,88,60
34,40,82,53,23,88,61,63
67,68,26,81,49,22,90,27
38,12,83,84,86,88,57,63
36,7,40,84,88,90,91,93
72,80,87,23,22,89,94,31
73,48,82,88,90,61,62,95
73,76,18,53,56,91,92,95
65,35,69,46,47,57,91,60
96,70,42,11,92,86,25,28
65,99,69,70,76,24,88,95
35,73,46,79,86,88,89,61
98,99,100,70,71,81,89,25
99,40,52,84,25,91,60,61
72,41,74,45,79,57,91,60
100,101,38,103,104,76,85,87
97,68,92,83,86,57,60,63
65,66,99,100,69,102,72,19
100,103,107,46,47,88,57,95
100,101,76,48,49,88,57,62
99,71,106,47,80,79,85,58
69,76,77,81,53,88,91,61
96,36,102,76,109,110,93,63
64,70,105,74,79,23,89,62
97,102,108,79,50,56,89,88
96,65,100,104,108,47,85,94
96,66,99,108,44,113,88,25
65,71,43,108,79,18,115,54
99,101,108,78,114,53,117,26
72,106,110,113,21,53,60,93
101,70,42,46,111,115,117,87
97,69,37,105,112,51,52,88
72,105,10,54,23,56,24,90
67,38,76,109,77,115,87,119
67,37,74,45,48,113,82,121
99,71,107,82,116,85,58,94
96,35,38,72,112,120,123,92
100,70,78,20,117,53,21,90
64,70,44,118,87,92,93,126
39,40,9,44,86,119,121,126
65,73,111,115,57,123,60,125
99,105,42,107,43,114,60,127
99,67,69,12,84,119,126,94
128,99,101,109,115,86,118,62
128,65,100,45,110,48,118,62
131,132,107,75,13,115,53,88
68,69,135,111,112,87,120,62
128,100,102,74,118,122,93,95
130,135,136,76,110,85,55,119
101,134,136,138,61,25,125,126
130,134,71,70,105,109,111,93
98,103,135,108,114,58,29,126
96,64,34,98,82,86,58,31
89,130,100,103,16,86,57,60
98,103,107,108,14,51,120,122
98,136,15,79,117,121,90,27
129,103,105,76,110,145,61,126
130,134,40,104,108,145,120,90
39,73,141,110,143,146,115,124
136,59,42,77,145,19,87,123
132,139,49,146,114,24,124,94
97,106,139,110,78,112,144,126
98,130,105,111,145,52,121,91
65,100,138,146,83,149,62,127
131,134,137,105,142,78,17,120
131,67,7,76,111,152,91,125
130,39,40,105,77,114,154,123
128,98,135,104,45,144,114,146
96,65,103,137,94,152,153,126
137,141,147,119,122,155,124,126
68,132,76,14,48,113,117,123
99,88,114,21,117,120,153,155
130,99,135,59,119,151,91,94
153,131,105,116,53,87,121,94
128,161,139,109,117,120,88,92
134,135,45,143,147,149,90,158
105,74,107,144,24,153,91,94
64,162,166,72,112,51,118,122
129,132,134,109,111,117,88,95
97,165,105,9,147,148,149,151
165,38,169,43,110,81,56,159
66,37,165,110,86,153,122,158
65,97,166,140,79,117,21,120
129,139,76,141,110,142,144,52
166,167,169,171,173,144,145,122
66,67,166,170,107,116,123,30
169,42,75,74,142,150,122,30
160,161,165,170,42,113,149,154
129,168,137,170,139,16,85,86
35,131,134,140,80,147,118,158
153,169,141,109,50,87,88,89
65,103,105,45,47,111,148,149
101,103,135,106,112,113,148,121
128,167,72,139,15,148,182,92
32,73,123,140,111,115,155,60
130,153,164,117,121,122,155,157
160,161,140,173,109,114,19,116
67,72,108,44,110,109,146,63
160,129,168,178,149,182,90,155
102,108,112,176,83,21,87,28
35,140,173,112,146,188,93,159
160,130,9,41,174,115,121,59
39,172,180,150,22,184,89,122
192,129,106,108,121,57,94,127
98,164,142,48,18,157,152,93
160,161,97,172,78,177,120,159
34,165,104,80,146,148,184,25
161,101,169,171,175,86,185,190
160,38,73,170,138,148,25,90
129,99,168,140,175,86,119,191
193,177,113,52,53,117,55,27
70,167,109,175,113,118,185,90
200,171,174,55,88,122,187,158
129,196,140,60,146,84,182,124
132,37,169,137,142,178,146,184
131,198,135,199,108,80,181,63
196,133,38,198,168,104,113,190
198,41,175,146,179,117,188,190
101,77,207,81,181,121,59,127
96,199,8,73,135,142,208,183
96,35,131,38,179,182,186,123
172,140,207,120,58,156,189,159
194,67,132,198,167,169,143,187
66,103,203,172,83,181,183,157
165,109,176,177,178,180,189,126
129,130,193,164,200,105,104,81
64,34,99,170,78,175,153,154
128,165,77,78,214,215,88,191
128,140,174,79,178,52,117,154
102,199,137,170,202,142,20,89
65,198,200,139,144,91,124,159
193,196,201,105,140,113,148,124
96,105,75,113,86,184,186,124
128,101,198,137,118,150,217,123
34,169,202,141,176,181,54,26
66,15,113,116,217,220,125,127
130,195,201,171,173,216,220,126
225,107,113,116,183,215,124,222
68,83,84,117,213,119,155,94
163,102,155,143,211,214,219,156
99,205,206,149,214,216,217,220
193,196,107,208,50,90,61,191
230,204,208,156,119,185,186,188
165,141,51,182,214,58,219,124
224,192,147,180,118,150,216,157
130,174,209,189,121,221,94,95
167,235,78,210,149,85,120,155
229,235,205,110,178,114,123,221
235,205,145,146,153,188,222,63
192,195,229,72,173,176,208,181
225,193,163,232,50,184,188,157
161,98,229,106,50,185,187,190
224,101,137,174,49,116,180,87
167,169,233,140,176,177,183,190
67,197,167,232,138,203,212,158
161,195,197,91,204,111,114,219
133,139,77,175,207,82,210,126
230,200,171,143,80,177,178,243
225,238,176,177,80,211,185,158
96,126,206,208,145,243,218,190
192,193,159,199,112,241,240,191
99,196,228,231,202,174,146,184
192,66,232,250,245,154,91,222
164,181,213,95,249,219,222,191
195,228,166,231,139,110,241,248
64,70,199,230,237,152,27,221
32,225,172,113,244,183,253,157
161,168,75,140,248,91,158,127
227,137,206,246,217,154,252,25
225,197,166,137,112,177,250,219
257,199,141,142,143,175,247,219
192,256,160,110,239,246,249,156
261,107,108,210,147,118,186,91
228,235,172,244,52,247,157,190
260,240,243,211,214,247,155,126
260,166,234,75,235,245,89,223
128,226,249,262,167,248,153,253
128,97,166,235,237,50,217,218
224,259,204,241,210,244,190,222
258,102,231,104,137,139,217,254
164,230,205,115,246,217,60,125
229,208,240,242,147,215,157,63
128,260,230,232,269,180,214,185
224,257,265,268,207,182,215,94
33,162,194,263,266,139,182,254
256,98,99,140,269,146,125,93
265,236,142,188,216,153,156,189
261,262,237,173,112,114,156,255
102,232,174,182,152,221,94,191
234,107,238,111,273,212,150,157
194,231,233,110,82,148,151,94
173,176,275,212,213,276,251,157
230,167,169,109,143,220,59,252
259,11,204,14,48,150,91,158
259,217,195,269,178,146,181,249
100,260,72,268,211,212,246,183
229,102,114,243,244,250,127,223
66,230,203,44,149,56,217,219
65,227,104,205,175,241,275,191
197,231,266,173,50,279,253,157
106,107,75,271,273,215,62,127
192,265,268,115,180,181,212,218
261,136,169,237,241,211,158,287
165,166,112,51,245,282,286,159
101,232,272,112,148,245,286,159
197,8,268,114,149,120,282,253
67,231,18,85,86,215,247,286
70,296,59,147,276,55,280,251
97,134,105,266,208,148,150,247
224,11,273,113,148,85,117,116
96,293,200,109,112,277,278,90
257,264,236,144,209,220,252,157
162,134,140,270,239,24,249,155
128,228,296,205,238,150,157,189
161,289,201,205,78,174,92,285
233,298,300,239,278,184,285,254
224,194,100,266,173,270,219,285
192,193,262,268,273,277,149,59
230,105,276,244,152,217,252,253
291,292,267,239,145,305,123,220
226,68,228,166,233,270,178,277
289,272,304,179,277,250,157,286
98,290,262,265,172,151,218,158
289,247,106,149,214,87,217,187
163,165,199,173,241,246,311,186
229,198,294,299,307,244,313,59
260,134,275,119,312,218,251,125
197,105,265,297,142,303,149,313
293,294,203,205,177,116,186,126
228,232,80,242,313,251,284,253
128,262,263,134,236,306,243,147
229,319,296,200,270,174,212,255
321,162,298,207,278,280,284,126
300,111,113,146,115,84,248,158
199,72,170,300,143,53,249,252
256,225,262,140,304,18,251,190
321,206,146,277,24,153,250,152
192,290,325,295,266,272,148,317
288,326,167,296,303,245,150,309
224,257,32,102,202,248,184,255
293,325,329,107,180,284,185,252
129,130,291,326,73,238,115,314
257,232,205,206,207,272,92,127
33,227,292,198,330,140,109,238
192,322,36,201,303,112,276,252
291,68,131,313,169,206,149,121
129,230,297,235,305,311,281,319
291,229,299,300,271,214,182,281
97,103,42,330,301,150,246,286
129,197,168,333,174,110,336,213
294,326,295,230,339,309,278,25
261,326,262,167,299,304,337,89
97,197,297,267,299,277,247,282
327,39,202,178,220,278,252,319
297,202,331,333,174,143,336,242
96,267,315,275,276,155,254,287
224,138,267,207,282,315,220,159
293,296,269,333,240,310,183,184
330,140,334,306,313,154,156,159
66,154,237,272,336,24,285,221
321,202,299,203,334,307,214,159
163,260,72,202,241,308,183,284
297,234,235,268,333,85,311,351
351,233,333,346,303,182,154,287
258,227,199,233,272,212,315,253
354,167,268,109,58,251,222,351
192,291,325,167,332,336,91,28
226,36,293,262,209,306,276,284
289,97,259,325,199,141,304,208
256,322,71,337,148,244,312,152
256,292,357,68,328,241,247,220
326,263,135,335,112,274,310,316
224,194,164,174,241,344,346,350
331,300,144,241,340,247,220,285
323,325,138,336,116,281,189,191
198,71,136,41,270,271,144,318
250,331,301,207,305,220,58,156
359,327,241,209,150,343,184,348
301,237,178,275,317,348,349,286
196,138,330,362,309,22,277,255
264,111,307,116,340,246,343,312
325,262,361,364,300,206,336,29
291,345,300,366,241,244,88,313
195,294,295,102,239,367,276,248
225,364,174,142,176,79,315,348
289,339,308,213,246,115,315,222
228,325,331,305,277,280,314,348
162,263,299,338,284,342,89,348
289,266,338,311,212,310,215,93
356,327,330,140,303,335,378,223
320,224,322,131,264,176,246,379
323,265,297,329,76,279,251,252
354,198,265,237,342,313,378,93
194,355,232,201,332,305,342,189
199,328,265,142,239,242,379,383
353,326,174,273,117,120,124,349
162,261,237,239,240,337,373,349
161,297,237,303,342,23,348,383
357,166,295,364,274,250,158,319
358,337,50,241,339,379,61,127
292,234,141,238,271,370,246,251
288,259,389,363,366,116,181,245
325,165,358,328,359,307,373,348
257,386,266,299,336,117,246,346
256,194,392,346,270,276,375,250
326,331,235,273,180,373,346,381
326,362,275,372,52,347,349,127
386,134,395,300,110,143,152,127
325,389,200,207,371,246,120,380
352,320,330,299,144,274,181,254
260,327,113,338,153,283,29,126
130,388,100,168,330,396,44,317
194,325,360,397,335,275,243,28
353,228,71,235,174,89,378,255
194,325,390,6,172,333,302,178
290,227,230,201,145,148,376,380
235,364,268,366,211,245,219,93
129,325,389,333,275,373,183,347
352,294,397,346,404,281,186,347
384,263,331,396,113,341,376,347
102,359,395,398,400,406,185,220
386,293,262,330,86,343,121,314
319,351,330,362,335,368,344,216
193,325,319,71,297,298,318,286
262,166,360,263,365,209,371,223
391,329,233,237,81,308,248,191
289,163,261,394,403,307,246,375
290,195,198,137,240,306,116,190
163,331,366,47,343,345,314,222
322,360,170,172,365,369,342,410
384,260,231,297,15,341,153,378
257,388,357,292,40,404,378,315
101,261,272,144,243,411,412,381
