0,1,2,3,4,5,6,7
39,72,73,45,48,49,51,56
35,39,40,77,52,56,58,62
36,37,39,72,73,24,58,61
65,38,40,76,79,24,57,63
65,42,55,56,59,60,61,30
64,34,46,80,48,21,55,60
36,72,76,77,16,48,82,49
72,44,78,47,84,53,57,59
64,9,43,76,48,52,85,29
36,73,45,82,19,85,56,57
69,38,39,73,41,61,62,63
71,8,40,75,81,85,86,63
40,41,74,77,45,79,47,21
66,69,82,18,20,55,89,90
67,42,78,48,54,56,90,60
71,40,46,52,85,27,92,63
65,35,71,73,12,51,91,93
58,69,5,39,71,48,90,30
66,77,45,50,55,90,93,63
66,35,71,84,20,88,94,31
65,97,36,39,78,84,55,92
34,66,74,47,84,89,59,94
98,99,81,50,56,89,58,28
96,77,14,80,51,56,57,93
26,9,41,46,79,82,90,60
69,77,80,50,82,25,61,95
96,103,40,78,84,86,55,95
96,66,36,74,12,49,20,57
97,103,74,83,85,23,90,93
34,39,104,105,77,19,23,87
100,71,106,42,84,85,89,92
35,73,107,76,46,23,56,58
49,50,84,21,86,94,62,95
103,42,45,82,87,55,90,63
96,66,101,71,76,109,111,91
71,42,75,44,77,82,23,94
97,35,71,45,85,55,25,91
67,100,39,104,110,111,48,54
98,103,77,110,80,49,54,90
107,113,114,115,19,82,54,89
98,68,69,101,44,109,112,93
66,98,36,113,85,59,93,94
96,66,99,98,102,107,86,89
64,34,73,13,46,111,14,120
74,78,79,81,115,84,87,120
100,101,38,84,87,88,89,61
71,77,115,116,54,120,90,93
101,80,82,120,62,59,29,94
98,102,110,14,83,122,91,92
101,71,47,113,52,87,62,63
96,69,104,13,51,115,84,54
96,102,71,80,30,92,125,126
66,68,77,78,83,54,119,88
96,97,122,75,117,90,62,31
32,35,5,10,107,80,118,93
65,129,100,132,74,109,92,125
128,99,131,58,70,119,122,28
42,11,107,109,87,122,123,92
128,131,132,107,109,85,87,91
126,43,110,55,62,26,124,94
96,67,133,39,40,76,54,95
65,137,92,84,55,121,123,28
64,34,106,124,17,84,60,94
133,43,140,49,61,115,93,126
130,131,71,43,81,82,114,122
67,103,104,142,80,85,118,121
100,133,80,114,84,119,89,95
128,99,39,75,82,125,62,63
42,139,142,112,49,120,95,63
129,134,105,110,146,54,29,95
98,103,137,142,81,21,88,94
130,98,73,48,118,59,125,126
136,76,77,46,53,121,91,62
65,103,138,139,80,146,83,53
129,40,105,138,112,148,116,94
131,73,116,55,151,59,124,95
129,136,104,138,109,79,47,122
65,104,110,142,23,151,153,122
96,68,104,142,85,151,155,126
65,71,107,139,141,86,27,156
73,78,116,20,150,152,121,125
102,71,104,75,43,48,154,155
129,98,108,142,111,51,118,61
160,106,111,145,146,151,91,157
135,155,78,84,120,91,92,157
64,134,109,45,147,148,154,157
153,42,115,84,150,88,89,93
35,164,134,108,110,112,53,122
34,69,137,107,139,150,62,63
162,132,107,144,81,113,151,89
160,99,104,14,145,58,93,95
129,97,68,168,141,144,82,21
131,70,105,45,142,92,81,124
131,68,107,146,157,55,90,61
160,130,164,45,47,50,120,127
162,137,140,141,117,152,88,125
100,104,170,171,108,143,53,117
129,66,35,71,40,140,113,123
129,132,102,109,80,85,91,159
36,135,75,108,175,144,146,63
130,165,40,80,145,117,120,92
128,134,77,16,145,176,61,158
66,168,139,174,89,58,61,63
64,68,69,135,171,29,119,125
170,46,144,180,149,151,91,156
67,134,102,138,106,158,94,159
137,75,77,143,176,180,86,94
129,133,105,175,16,150,183,157
75,139,111,182,90,93,126,127
162,133,108,145,184,24,152,94
165,166,135,170,173,113,185,122
136,138,143,119,185,188,158,127
131,176,188,83,180,187,28,157
97,162,36,111,146,151,93,94
161,99,132,105,53,187,93,190
100,102,178,180,151,125,126,159
169,106,45,80,180,181,156,29
32,163,37,170,141,173,148,154
160,65,34,134,9,175,154,123
134,135,71,42,178,180,185,189
38,136,138,110,120,154,157,159
192,97,101,172,76,147,157,95
109,142,175,178,118,123,93,63
194,131,132,139,145,178,179,17
167,8,41,145,81,157,55,189
160,172,77,174,111,140,186,158
159,163,104,138,177,149,87,127
96,100,166,202,76,141,181,89
96,164,139,203,174,111,86,120
167,75,142,145,82,113,116,124
129,162,101,167,136,149,120,127
100,8,175,151,120,183,188,189
192,101,199,145,114,54,150,158
129,197,170,208,210,181,183,188
195,187,87,155,124,125,94,191
101,170,107,108,174,144,126,158
75,144,17,180,181,183,25,31
163,69,203,178,179,51,55,123
163,131,135,76,78,211,215,92
98,68,135,200,169,168,137,173
65,48,209,208,116,117,148,183
66,130,134,175,209,146,117,25
161,197,174,145,115,211,181,218
192,160,33,108,179,117,218,60
140,77,174,206,177,151,185,188
160,166,138,203,140,214,151,91
133,186,139,141,148,180,218,187
71,136,170,108,140,208,88,184
165,73,201,170,172,173,207,127
159,161,163,165,135,209,88,191
100,133,103,136,209,88,93,191
199,103,204,49,214,219,156,125
225,107,205,111,143,213,150,219
224,226,99,169,205,209,151,215
225,168,173,114,212,52,218,93
192,193,228,138,76,46,214,189
129,228,68,169,144,113,116,151
225,161,165,201,204,115,158,95
165,134,135,231,203,80,145,185
162,228,232,203,45,150,188,30
164,228,232,73,77,175,157,159
101,165,234,208,116,221,222,159
160,161,195,196,201,170,174,111
129,194,240,114,211,212,187,223
231,202,138,140,144,48,149,159
232,169,43,172,44,171,219,123
197,72,105,235,45,239,213,181
193,168,43,141,215,57,186,191
161,234,141,240,119,186,91,188
195,227,67,200,233,140,145,214
230,135,169,236,78,113,214,155
192,224,96,207,240,117,187,188
103,199,236,16,208,186,123,159
100,197,167,210,180,152,217,159
130,139,208,209,49,183,158,191
133,106,172,116,149,218,91,189
169,206,120,253,218,57,221,191
37,167,171,239,51,244,186,254
69,200,44,143,177,178,113,245
256,97,226,200,109,205,210,245
160,193,229,102,200,105,245,87
256,131,196,103,201,107,236,110
194,227,142,177,242,180,29,158
161,67,236,206,214,247,250,158
258,163,239,240,209,214,218,124
194,228,111,149,249,186,219,221
256,192,193,164,118,250,124,221
159,225,98,103,206,143,147,127
192,67,230,264,172,53,87,255
228,139,208,176,184,91,93,222
226,200,202,43,76,108,210,249
224,193,99,231,142,207,126,191
32,201,268,269,207,208,185,187
136,172,236,205,174,151,125,159
159,162,197,166,175,179,149,223
228,260,136,169,244,55,186,91
257,230,263,239,209,211,244,53
258,70,167,42,270,271,88,186
224,193,135,204,206,149,251,127
227,260,14,143,238,276,117,85
193,137,112,276,245,148,27,124
39,233,266,268,240,209,276,254
224,66,223,260,212,120,250,255
130,258,268,271,208,189,222,191
175,240,113,114,180,183,120,215
129,66,195,165,135,237,241,120
128,194,164,137,239,253,254,95
198,167,264,267,179,214,278,255
96,194,198,109,240,248,156,95
224,132,175,177,147,244,282,61
107,205,271,272,275,186,190,158
266,235,239,177,145,254,153,158
226,163,255,262,210,245,248,191
288,225,193,163,197,135,200,13
289,263,103,233,213,247,183,250
256,128,131,47,281,186,93,190
164,260,40,240,273,212,186,252
163,69,174,119,183,88,217,286
289,129,249,106,176,217,123,188
201,106,242,179,278,246,183,282
227,202,138,110,118,281,61,126
162,107,235,268,272,213,86,62
227,261,168,140,211,244,53,246
160,199,296,138,141,248,282,220
226,297,266,76,208,178,275,126
191,143,82,95,280,122,190,255
289,138,171,216,176,24,220,127
229,105,143,221,253,187,189,287
288,258,227,303,241,17,190,286
192,69,297,266,300,301,182,222
292,265,234,176,182,250,188,254
33,228,166,168,209,150,154,283
64,67,9,270,242,284,215,124
128,160,163,229,165,275,278,157
288,256,98,163,167,309,310,158
226,47,113,115,149,280,219,189
296,170,235,308,244,279,185,154
280,100,261,197,83,213,312,31
162,258,201,268,302,250,251,93
291,166,239,304,306,84,282,315
258,292,173,304,124,276,280,220
297,298,74,204,269,218,92,285
163,171,301,173,303,304,222,287
257,226,296,265,203,212,281,286
161,134,231,274,210,307,181,190
260,294,139,209,309,282,221,318
96,97,165,264,268,113,318,287
323,227,138,83,213,214,277,252
320,132,299,300,270,207,147,283
288,201,268,205,152,53,280,253
162,266,142,175,272,273,181,150
192,195,229,71,177,305,307,315
223,167,201,106,265,206,182,287
292,101,140,110,47,251,247,283
227,292,176,211,150,183,314,187
297,309,182,214,57,282,188,127
226,324,261,295,233,212,151,283
323,234,140,314,276,311,250,319
293,326,104,235,302,273,276,154
194,131,58,271,216,314,91,158
321,326,328,205,215,216,253,159
257,225,228,132,328,109,83,276
326,74,268,302,304,246,250,189
193,227,329,242,278,280,186,251
322,179,189,119,279,56,155,317
258,291,133,296,169,270,281,122
135,267,145,306,184,216,222,159
256,290,292,272,340,341,150,344
198,135,169,335,81,210,214,151
264,42,334,111,115,282,252,61
196,166,267,11,270,218,285,126
281,327,301,273,245,280,249,346
224,130,235,204,342,344,317,223
137,169,110,80,309,279,59,319
296,209,307,341,316,249,348,255
294,263,327,267,275,23,88,286
229,140,333,85,150,277,221,351
353,293,92,148,246,348,222,255
323,263,270,177,316,215,220,319
322,355,136,332,271,337,311,250
352,229,329,234,339,249,348,159
196,330,172,309,86,186,283,190
161,258,257,329,267,211,89,250
329,172,207,273,276,215,345,92
227,131,261,78,273,114,339,126
259,325,232,265,80,242,152,221
296,330,274,115,211,213,244,122
293,169,361,83,276,347,252,350
161,325,165,242,148,248,217,189
259,297,234,238,270,315,342,123
352,258,102,276,150,87,183,348
355,132,133,363,140,273,54,250
292,263,328,146,243,214,152,156
323,101,359,172,300,369,146,118
162,195,197,45,145,346,158,255
321,322,289,77,181,344,249,255
320,322,109,206,243,345,284,319
293,90,114,278,216,285,157,350
193,257,131,368,315,372,282,251
324,103,363,333,210,338,375,122
363,336,306,371,52,374,122,156
353,271,208,242,338,312,220,318
192,104,201,239,305,210,214,342
173,142,270,273,49,310,316,220
194,199,204,240,305,275,379,254
265,332,336,338,246,154,187,286
291,166,328,136,240,345,379,191
355,324,315,274,56,158,316,190
384,227,325,326,329,266,79,375
227,297,333,336,310,119,216,254
356,324,358,325,46,338,114,374
322,268,270,207,240,84,277,351
388,293,389,324,140,236,279,348
256,384,200,366,368,339,243,319
194,324,358,199,296,210,57,252
264,337,29,371,212,309,317,319
294,43,332,304,342,375,345,187
162,291,356,393,270,274,373,188
359,393,333,110,336,304,371,220
294,299,347,220,346,379,252,191
321,164,325,297,178,210,309,348
194,131,229,325,104,144,179,375
390,329,41,278,280,57,56,347
224,327,330,364,310,278,217,252
258,295,331,304,179,147,150,89
74,204,205,366,308,343,282,219
386,327,391,265,394,301,310,255
96,326,108,301,238,313,315,318
194,35,198,332,109,243,377,95
325,294,138,300,180,341,309,381
162,388,295,297,304,401,373,317
289,267,235,334,211,403,377,222
289,324,232,234,397,115,340,378
194,325,199,234,395,334,405,190
296,329,266,107,339,147,411,316
36,72,78,367,337,403,341,374
193,162,227,201,394,238,278,184
361,266,364,398,212,308,374,377
293,328,297,401,241,404,155,61
96,257,355,365,402,404,284,350
162,291,198,235,332,399,373,344
107,364,207,112,368,278,253,383
195,132,330,367,146,342,311,155
288,414,270,272,113,339,249,254
385,301,366,305,373,377,346,95
249,394,334,336,311,344,377,383
385,354,323,392,298,178,90,191
352,422,366,241,401,345,413,415
352,414,358,336,273,304,189,382
393,343,276,182,215,217,284,222
224,292,229,390,425,248,156,95
97,130,247,144,311,346,251,188
356,249,429,301,399,341,281,413
390,231,360,265,404,244,344,383
261,281,329,369,403,120,377,414
223,326,423,202,273,214,313,127
224,417,352,329,183,249,123,92
290,232,269,270,208,337,218,93
325,232,393,78,270,241,281,351
197,422,295,330,174,82,313,223
288,422,334,368,209,402,311,410
161,258,291,130,360,168,431,380
320,100,356,392,274,284,253,382
288,393,429,439,216,185,188,287
193,199,77,79,401,434,433,404
419,297,139,238,373,346,315,413
290,228,360,207,335,307,404,319
289,261,370,242,243,439,156,317
193,293,331,398,305,181,278,313
295,397,400,433,305,374,126,319
258,388,135,300,110,275,376,447
291,358,395,235,147,279,186,126
385,169,331,432,220,184,315,316
257,298,174,316,407,248,185,188
384,325,264,363,366,51,404,406
386,452,390,231,427,364,301,145
289,130,196,207,411,345,315,60
354,387,165,263,434,339,437,251
386,199,428,433,314,315,285,190
451,357,329,275,406,251,189,446
450,367,208,209,239,406,182,246
416,356,136,456,171,363,243,318
384,459,141,302,275,180,413,447
422,200,457,458,297,273,372,183
449,66,292,333,274,437,410,159
416,160,323,293,427,461,178,408
449,323,165,46,403,438,253,446
35,330,80,436,308,150,439,348
288,448,328,146,341,343,222,286
439,452,358,269,272,371,403,119
262,264,393,394,367,371,213,277
291,260,163,325,365,334,245,444
320,454,462,369,410,443,158,287
257,162,427,171,239,83,284,223
417,327,465,439,221,379,316,349
420,197,207,209,370,309,344,281
289,452,265,432,466,245,440,252
357,358,75,373,121,411,156,350
160,396,237,467,277,279,60,319
429,432,433,306,241,248,187,189
448,299,459,235,207,81,310,442
450,366,210,211,306,402,409,379
360,233,458,460,433,409,123,126
450,324,457,331,366,404,340,279
356,390,392,424,202,272,216,219
426,330,306,379,309,409,251,447
130,389,422,237,14,402,441,315
321,455,298,363,139,433,375,442
292,425,461,463,212,409,350,479
160,320,423,329,438,441,474,447
419,292,293,487,272,273,405,443
196,454,427,395,270,341,475,380
280,321,484,260,470,344,442,478
456,425,361,331,311,473,474,221
129,290,355,228,69,424,350,383
299,203,397,142,371,56,189,254
267,332,369,156,278,440,412,414
386,423,393,492,373,410,92,415
482,292,389,329,178,405,313,474
289,486,202,431,432,346,379,415
480,482,218,270,249,346,475,447
160,198,487,358,297,437,316,444
384,292,297,299,396,269,310,158
292,325,424,432,114,437,473,314
138,434,467,212,402,274,444,317
487,241,501,471,282,252,125,447
448,418,357,297,175,465,413,31
448,483,299,272,432,82,473,316
484,422,394,395,334,215,280,282
131,249,325,268,369,281,315,382
289,67,133,231,492,437,375,507
352,492,178,245,342,443,316,93
299,364,395,462,400,340,471,347
417,227,453,299,304,467,276,310
194,482,460,269,364,502,89,349
318,322,228,101,174,404,441,382
491,397,334,274,403,308,148,343
165,391,489,238,146,244,87,344
481,360,331,428,433,150,504,508
224,418,452,293,458,495,311,511
482,294,455,431,381,501,509,383
388,228,359,363,492,495,144,287
391,141,494,497,305,500,437,447
228,454,327,459,147,372,184,445
430,432,304,339,243,374,440,445
291,387,361,394,235,210,407,250
425,460,76,466,499,62,220,222
326,137,75,304,404,345,314,315
96,353,227,420,332,238,373,510
262,233,492,525,398,306,501,250
131,423,491,428,526,475,381,413
451,357,422,330,142,176,252,445
453,358,72,520,463,441,507,285
420,361,525,374,439,152,220,477
450,355,486,168,300,398,401,252
486,488,394,459,463,307,148,317
385,322,141,528,182,344,477,351
428,492,336,273,275,341,318,479
481,483,516,291,360,271,251,381
514,351,42,437,88,377,510,511
97,297,401,531,405,254,473,158
195,516,328,392,86,246,536,508
484,458,493,274,307,533,438,440
352,137,206,496,433,381,253,62
477,389,329,491,497,150,221,286
322,453,395,242,498,215,347,319
64,449,365,398,463,466,530,510
453,249,363,433,306,370,537,127
292,166,487,174,530,184,474,447
224,129,290,423,455,537,315,221
483,485,281,44,409,477,414,287
546,259,334,430,305,316,444,542
546,450,266,523,331,398,304,537
224,104,362,340,309,473,538,189
480,483,376,298,336,307,472,159
384,225,482,423,361,140,526,508
356,519,361,363,204,500,341,343
481,449,386,241,501,252,509,158
132,454,520,301,339,246,183,319
352,392,209,402,504,474,507,478
131,327,556,78,339,123,316,318
389,362,429,498,243,307,411,381
258,328,489,495,440,186,318,383
515,519,487,558,279,408,539,510
230,167,460,429,205,434,346,413
450,359,488,428,556,534,376,537
291,69,494,84,246,441,346,412
544,354,322,132,290,453,548,532
192,194,419,261,198,430,529,402
456,504,467,150,536,121,380,127
323,550,487,264,462,563,473,443
324,422,296,365,109,271,245,250
294,138,300,496,113,561,505,283
296,393,137,457,524,242,437,570
546,133,327,367,563,277,503,409
353,513,362,554,530,469,541,447
354,515,419,69,166,466,339,285
352,323,394,563,247,504,473,317
418,515,424,458,464,406,311,570
384,547,362,495,529,344,538,542
224,513,290,523,402,533,280,444
518,393,268,301,533,277,504,250
551,360,455,492,366,495,567,542
515,547,455,526,528,571,443,479
577,419,452,487,558,306,438,503
549,394,523,463,145,308,573,479
553,270,502,535,310,570,156,510
488,396,333,431,304,373,473,348
326,553,523,563,500,211,29,575
386,199,586,560,468,566,344,479
332,333,368,400,530,498,310,316
389,457,586,556,365,507,124,349
448,388,555,366,238,209,509,222
256,261,457,559,336,464,373,344
318,260,492,461,399,402,408,478
391,393,555,558,271,154,509,383
224,487,522,554,558,304,535,285
482,579,546,139,368,567,317,575
418,487,268,463,564,469,468,381
584,490,365,399,594,500,471,222
388,197,581,521,213,507,508,382
550,329,298,494,435,279,184,282
448,388,196,582,262,464,408,478
512,354,264,265,235,337,597,478
328,330,459,511,427,499,408,351
322,229,390,504,591,529,408,542
326,486,584,369,466,435,308,311
419,451,265,593,372,437,567,381
421,492,589,528,370,408,602,477
452,394,525,431,339,438,507,508
202,528,592,594,562,596,602,319
546,324,580,48,530,118,376,350
579,549,138,430,475,507,411,222
46,430,366,561,207,563,380,220
549,327,583,441,435,217,60,607
521,395,397,431,527,312,538,606
580,485,166,518,495,180,438,379
260,454,487,586,366,399,463,406
546,440,553,143,596,599,344,605
512,614,297,460,398,378,411,414
613,389,319,531,216,377,60,255
608,541,330,395,403,532,310,413
228,282,556,564,308,570,532,410
486,327,203,494,499,342,507,478
579,581,488,428,110,240,80,575
453,408,457,595,339,568,409,189
439,548,304,468,471,600,506,350
160,131,612,294,368,439,573,606
621,525,205,433,498,566,312,313
449,579,298,341,375,440,441,479
480,355,423,528,178,598,471,284
481,290,73,299,620,367,209,627
328,587,526,624,563,474,253,415
357,524,432,593,629,437,376,476
579,612,581,583,528,593,285,447
555,368,562,535,410,347,510,286
517,613,519,176,373,534,602,543
521,555,302,176,561,340,631,282
521,591,399,401,568,505,188,607
418,631,466,55,246,215,123,125
450,523,557,370,435,531,536,633
198,331,494,560,501,505,156,606
360,555,300,428,209,402,306,349
128,612,584,363,429,559,565,441
586,618,522,366,47,560,407,506
384,392,595,308,181,373,631,317
352,395,111,337,470,444,476,381
290,322,457,522,366,435,308,447
422,447,426,235,497,372,343,287
644,165,422,200,619,303,598,503
386,165,134,487,526,271,561,125
580,613,330,430,307,408,635,541
544,418,579,201,620,141,374,375
641,464,368,402,566,279,89,443
544,261,649,586,363,597,443,445
519,491,112,628,373,630,535,476
546,441,588,497,534,153,442,510
512,643,357,587,629,410,573,445
614,649,525,141,561,401,440,444
640,354,584,619,336,464,630,566
643,573,561,562,436,596,600,189
517,455,394,628,244,340,247,319
643,134,106,588,463,303,243,573
226,130,227,292,558,500,509,575
320,514,326,624,627,52,634,286
420,328,41,144,18,408,377,254
359,553,618,460,528,560,49,636
166,428,365,588,560,657,306,605
389,646,134,425,366,532,598,94
613,581,518,459,373,283,540,510
641,290,616,426,656,342,537,382
454,586,397,526,110,593,600,93
613,650,334,590,533,92,573,510
387,202,588,238,113,308,506,636
448,227,549,133,486,628,566,671
452,423,359,361,535,633,347,252
577,91,267,462,563,440,409,443
612,296,585,591,401,371,437,152
453,543,272,115,379,509,446,479
549,520,588,526,625,212,222,574
303,495,465,497,531,660,537,607
583,552,83,627,501,373,661,600
353,451,486,403,372,627,407,408
552,522,554,595,499,278,441,445
544,547,132,359,496,498,664,153
417,516,613,650,369,599,632,377
580,170,366,659,662,408,156,447
553,282,557,622,209,115,666,155
321,676,391,684,594,469,279,666
257,612,446,590,624,246,279,542
547,131,133,359,622,304,506,669
480,421,422,557,461,374,502,313
407,256,260,109,628,406,439,127
481,262,298,270,212,471,504,479
636,576,66,386,330,395,284,511
320,546,524,173,430,495,560,633
579,326,650,556,529,597,121,316
673,547,614,266,363,655,627,374
256,522,650,237,656,402,692,445
268,627,243,661,438,565,474,575
515,260,620,592,596,442,573,542
352,580,263,364,534,634,475,479
280,644,426,653,561,275,600,510
512,477,675,446,552,279,157,343
519,403,661,630,55,316,573,638
104,619,620,427,627,503,540,605
641,332,621,304,597,309,441,218
397,558,283,598,406,539,700,702
386,611,423,687,563,536,699,700
672,288,514,582,682,527,346,477
162,583,556,142,368,244,630,631
643,196,388,677,489,399,335,634
640,578,535,266,660,343,220,703
588,592,404,533,694,571,315,606
450,326,583,490,591,528,562,243
707,580,263,591,52,86,509,286
593,658,467,599,602,699,316,479
130,355,517,695,498,471,539,542
448,335,559,434,661,278,568,382
320,67,517,425,240,341,248,412
647,552,265,273,529,659,565,599
674,709,677,265,270,498,568,222
449,264,618,364,657,530,538,445
555,365,664,274,563,439,504,222
382,615,264,456,691,251,702,511
708,645,688,273,369,83,275,697
385,259,581,646,295,621,340,349
226,616,529,404,596,566,477,574
385,678,328,171,429,497,402,629
320,450,582,682,537,527,505,638
513,358,683,652,271,243,152,319
291,483,297,587,109,500,630,634
516,454,561,530,595,51,729,603
483,678,230,398,275,531,663,217
290,578,452,420,598,663,502,223
391,589,174,211,659,730,189,703
192,640,292,516,391,304,722,502
290,611,356,583,435,664,154,605
544,418,420,205,560,530,246,634
388,231,521,458,683,629,312,730
512,547,423,616,648,458,404,631
449,514,351,618,432,659,379,639
515,358,621,175,719,695,568,731
548,645,681,268,721,51,467,56
737,707,558,334,625,600,665,669
420,329,618,651,726,504,633,382
519,456,617,392,587,592,634,540
262,346,495,399,662,502,536,698
515,516,586,715,398,241,540,382
455,488,621,654,592,273,412,447
739,454,166,522,590,405,438,567
551,391,282,244,628,598,250,667
672,361,665,500,597,437,694,729
