0,1,2,3,4,5,6,7
32,5,71,72,73,47,22,54
65,72,46,15,82,50,55,60
42,78,16,87,56,26,61,30
70,72,41,45,82,85,88,26
73,75,11,49,83,85,87,29
43,76,46,47,80,16,18,83
65,70,41,74,75,86,91,63
42,76,79,48,51,52,87,62
67,37,45,81,51,84,91,63
4,68,70,28,52,56,60,94
64,65,66,68,76,56,60,62
74,75,44,45,14,53,94,95
66,72,74,79,23,89,95,63
97,98,66,41,84,54,23,87
71,59,75,81,61,85,91,29
33,69,77,46,82,88,90,93
96,34,47,50,61,84,60,93
44,76,46,81,85,88,56,95
100,37,9,51,60,63,62,95
99,102,104,74,75,83,92,93
96,32,43,78,46,81,85,93
101,70,69,73,55,90,91,92
97,103,106,13,53,89,91,28
97,35,37,40,13,46,19,85
68,72,48,81,52,88,28,94
34,104,43,107,77,84,57,63
96,67,100,101,36,76,81,21
100,101,72,107,84,89,94,63
35,67,73,45,52,84,86,89
101,71,13,46,83,22,26,59
69,103,105,49,51,52,84,92
98,38,105,80,16,82,54,57
96,100,102,44,46,110,49,62
70,107,79,81,114,116,91,60
96,65,27,73,80,50,20,91
71,105,44,109,77,53,85,119
96,105,43,47,49,53,91,93
89,110,80,114,120,121,93,95
37,105,51,84,117,86,25,91
105,106,43,48,114,83,55,92
101,71,109,113,114,119,124,125
67,40,106,75,83,85,88,122
73,106,75,105,85,55,122,127
66,113,21,87,62,123,94,95
68,38,76,125,86,122,29,127
37,92,49,115,118,122,91,60
32,101,102,106,113,116,87,56
99,107,46,79,80,116,120,91
98,109,47,80,87,58,123,125
128,130,35,34,131,71,105,112
64,129,133,70,103,112,121,26
133,11,109,113,82,53,55,63
97,103,137,107,110,85,90,94
96,66,131,134,71,113,55,93
129,7,137,106,76,87,119,120
34,67,134,136,139,76,118,61
128,129,139,109,141,77,117,62
100,101,134,133,136,105,75,85
32,66,68,71,79,57,124,61
101,43,45,143,115,52,60,126
65,101,40,73,139,50,22,87
70,40,138,109,112,145,116,120
133,45,79,112,147,120,121,56
128,100,72,11,75,142,120,57
100,36,138,143,112,118,124,62
98,37,73,41,77,111,144,59
33,135,138,13,113,114,118,119
102,48,112,22,122,59,92,31
99,37,75,114,146,116,94,95
129,138,144,148,151,152,121,94
38,79,82,84,54,120,61,94
69,37,74,43,81,149,121,94
136,138,155,83,89,122,91,63
137,74,105,45,77,83,121,90
130,101,108,48,150,151,124,31
130,58,68,101,112,90,27,93
32,97,138,142,145,114,81,153
100,134,135,40,143,80,115,127
66,133,102,71,79,147,119,93
72,11,80,53,118,119,157,126
70,28,49,146,54,56,120,125
98,164,108,110,113,116,59,92
70,59,77,115,117,123,93,158
129,136,140,80,145,151,152,159
129,167,168,139,146,83,57,62
160,97,134,135,77,141,47,121
35,67,100,68,137,106,141,156
68,41,170,46,78,144,121,125
136,108,141,149,150,23,86,126
160,172,109,92,146,149,124,159
164,101,135,171,142,51,21,87
160,68,144,147,118,155,63,31
161,162,130,134,172,141,175,18
96,7,167,143,17,86,123,127
100,105,170,143,85,88,90,159
160,164,137,106,139,171,151,120
161,72,111,143,17,53,151,93
133,167,72,135,170,77,45,144
97,166,136,141,110,145,178,91
163,142,143,78,84,154,125,95
164,133,102,135,15,181,85,91
132,72,136,13,179,147,184,158
133,167,106,107,140,15,115,91
161,38,72,178,179,149,157,159
163,134,168,74,115,152,89,187
101,136,105,175,178,83,60,157
131,40,73,82,152,153,190,31
128,160,136,48,176,115,151,152
66,170,43,155,112,122,187,125
129,131,140,172,111,154,123,126
96,73,74,109,147,21,86,92
64,174,177,146,152,121,187,60
129,166,171,175,151,89,123,188
130,134,138,75,181,183,94,190
97,166,145,179,83,118,152,122
129,163,166,142,112,144,21,186
162,165,198,200,169,19,116,184
66,104,171,142,143,115,149,187
164,133,132,142,147,180,156,190
134,135,145,82,113,180,58,126
129,197,137,80,49,115,25,189
132,136,170,179,147,87,157,191
161,164,102,170,140,173,147,95
163,166,199,167,205,150,123,189
142,177,178,209,85,57,122,157
96,103,74,171,208,177,182,25
168,106,205,207,208,83,90,91
197,133,165,169,171,143,148,189
194,58,170,202,183,153,122,190
122,39,136,203,174,184,154,31
193,74,107,139,174,152,93,190
166,137,170,173,114,20,181,28
134,103,202,145,178,179,116,90
32,38,198,205,112,86,217,188
100,36,177,214,184,217,60,152
140,205,176,177,86,187,94,191
135,171,76,112,147,116,183,153
102,201,141,207,145,211,148,62
192,97,140,80,176,181,216,189
194,75,112,145,54,186,156,223
138,173,143,114,53,217,219,190
224,193,103,170,175,82,213,155
161,132,74,204,209,82,57,189
204,207,16,111,175,179,117,59
65,162,228,6,216,57,188,191
227,199,172,143,180,87,185,95
43,209,211,182,88,185,219,222
162,166,201,173,213,149,156,222
185,229,75,152,217,90,124,190
226,71,73,203,175,177,57,220
166,203,207,176,93,120,189,223
191,104,83,62,153,124,222,63
164,102,233,235,139,173,154,157
34,196,231,200,237,213,152,91
96,231,201,140,115,179,188,190
230,136,206,147,213,120,158,127
227,196,103,168,107,177,147,123
97,194,166,74,238,145,117,185
103,238,174,211,52,214,217,95
193,217,230,137,150,55,121,57
192,129,130,161,193,197,216,191
196,202,203,45,77,177,150,183
195,233,43,20,23,183,185,122
192,231,174,239,211,151,153,187
200,242,212,215,248,126,94,127
198,105,77,142,238,177,210,147
137,234,202,49,85,86,87,153
195,68,80,209,178,119,216,124
130,195,201,170,144,180,182,249
192,225,227,134,201,236,46,54
64,165,167,231,169,171,148,182
256,74,175,83,116,244,246,187
202,111,211,249,124,253,158,57
235,210,147,179,216,249,125,254
46,16,147,212,117,185,90,220
34,231,250,246,184,218,123,252
229,135,204,208,158,92,253,190
65,206,175,241,183,248,217,159
231,238,206,176,210,211,51,92
132,264,105,140,109,239,146,220
192,162,195,236,109,153,154,221
193,263,199,234,241,179,85,59
193,233,142,241,82,211,177,158
162,262,235,173,246,87,217,223
265,169,269,83,150,214,184,220
225,194,131,164,166,263,114,95
192,33,256,232,137,91,187,253
259,260,163,168,202,234,142,180
163,228,262,240,178,243,88,125
163,167,171,183,120,219,220,221
256,259,229,110,220,185,250,92
131,164,100,104,236,205,239,176
260,197,263,169,201,242,185,222
97,260,264,233,91,238,112,123
263,145,178,274,213,249,58,159
139,236,145,115,276,185,95,191
266,236,112,189,218,61,254,191
256,134,103,266,275,20,245,127
256,197,134,170,234,204,152,89
256,130,110,81,274,22,186,62
196,199,270,177,21,90,283,156
229,261,273,89,218,158,222,255
225,66,234,202,273,177,62,254
258,259,38,236,278,249,26,287
35,166,240,211,116,152,285,63
160,161,259,262,117,282,219,284
225,258,290,233,107,175,275,280
102,231,263,42,267,180,151,154
256,164,204,208,275,182,93,255
290,262,169,238,248,57,218,156
256,166,169,266,243,183,221,125
289,237,241,280,218,283,127,95
290,259,102,199,265,110,217,186
161,290,99,287,140,215,217,95
192,129,297,140,213,282,285,63
64,65,193,100,294,273,274,243
227,229,198,174,243,116,247,185
201,205,272,241,149,155,252,190
193,99,261,273,149,150,186,221
194,259,165,298,268,210,277,191
288,130,296,105,297,299,275,283
131,198,263,236,302,238,145,91
263,302,239,146,306,212,247,217
288,132,264,168,269,272,88,282
131,103,265,174,176,243,180,285
287,135,203,237,303,251,126,255
257,195,261,177,209,273,244,158
289,264,74,140,276,277,154,188
192,257,199,170,206,271,177,280
96,130,293,219,209,310,215,155
288,129,165,264,266,209,250,187
202,301,78,18,247,218,284,222
195,196,237,209,311,121,282,316
34,67,172,271,179,308,121,317
160,302,143,274,183,280,89,25
160,296,300,237,144,212,149,152
162,166,204,208,278,120,250,156
130,237,143,272,182,310,251,124
289,257,201,299,302,309,24,255
288,289,264,238,277,213,311,126
258,323,197,74,300,245,281,318
262,265,266,172,269,80,88,283
224,323,135,204,309,281,189,222
225,289,324,10,211,281,315,156
72,232,304,210,51,147,114,252
324,101,140,110,51,312,121,282
64,256,228,199,237,47,305,307
291,262,233,111,117,247,282,315
288,226,331,299,142,48,249,250
224,106,331,171,310,182,251,158
258,294,134,297,298,332,144,274
257,195,293,330,108,271,156,125
128,258,328,170,299,310,86,287
259,158,74,205,179,120,91,126
256,167,137,202,239,272,339,88
298,299,333,238,270,213,220,159
68,327,297,234,272,340,278,314
225,329,236,341,281,124,254,255
224,34,260,197,236,141,273,127
160,196,73,233,206,277,149,341
192,136,200,220,276,279,218,156
292,293,295,237,113,314,253,254
131,300,268,208,177,338,181,88
228,198,105,331,342,278,215,254
162,292,334,175,305,210,213,280
194,324,165,328,241,273,217,93
66,296,104,200,236,336,218,95
327,103,108,44,279,281,188,287
321,353,319,170,303,272,344,351
160,230,299,204,243,345,252,287
325,300,110,334,143,274,283,285
257,231,302,334,342,118,24,285
228,199,264,331,238,307,277,319
192,326,335,271,17,278,279,254
256,357,264,75,333,335,251,347
321,223,201,301,273,241,311,287
353,274,148,150,249,346,286,255
257,98,324,166,198,361,208,344
161,226,259,292,232,207,153,186
354,227,260,171,269,333,307,53
162,264,329,361,330,335,341,190
198,8,108,332,174,252,285,287
257,294,264,298,141,336,189,93
289,290,225,337,344,216,93,287
327,360,328,175,335,313,221,318
134,262,302,272,145,369,281,93
357,136,267,269,110,346,19,186
230,328,41,300,336,339,244,54
133,229,72,264,266,141,371,212
257,332,45,341,374,151,281,285
230,328,202,237,143,370,375,281
193,360,270,274,344,314,348,351
258,325,264,79,274,307,246,283
258,66,100,171,206,345,314,349
264,361,235,139,337,148,118,348
321,232,365,173,275,149,120,380
163,327,329,297,306,182,279,217
352,289,323,366,272,337,183,343
258,299,210,309,150,253,286,351
193,355,229,327,83,309,249,252
259,173,366,335,308,183,251,158
257,385,332,141,301,374,150,247
385,100,45,237,335,371,278,284
387,328,363,239,304,376,314,349
195,169,201,265,204,173,78,31
294,362,332,237,220,276,348,382
354,230,359,232,299,205,276,377
196,261,202,331,218,219,317,318
392,175,305,369,347,278,90,187
356,260,327,241,115,275,378,285
159,230,394,210,339,180,338,255
388,101,357,7,303,273,308,119
129,353,198,231,337,372,311,343
289,386,363,368,370,243,248,219
227,195,263,328,111,368,338,211
385,395,332,205,336,307,61,381
292,217,272,179,180,248,249,282
388,101,198,333,212,340,376,382
293,326,391,298,400,371,127,351
385,387,265,394,268,141,302,400
353,194,326,270,149,280,158,159
320,353,170,107,172,374,375,317
385,173,369,402,179,337,215,157
321,387,274,147,214,23,376,126
261,169,236,300,335,177,211,406
358,169,42,145,116,212,313,255
161,264,136,335,336,371,248,284
195,227,361,331,206,86,153,350
355,396,174,335,210,277,95,287
353,132,362,79,371,309,93,254
165,329,366,305,338,245,311,184
352,260,324,102,235,366,209,305
288,258,133,208,338,244,310,220
416,323,293,267,401,342,345,380
417,385,333,335,283,348,126,287
417,419,389,82,403,340,85,158
321,421,391,168,396,93,413,287
321,265,266,398,367,334,18,413
293,393,268,407,412,187,188,382
396,208,401,117,341,181,408,314
259,387,423,362,141,81,279,282
361,238,241,339,181,279,216,319
421,10,396,301,338,339,280,286
324,230,423,138,397,400,309,375
100,229,360,205,244,187,220,415
385,69,313,172,369,377,379,94
353,387,420,423,301,152,217,255
192,421,266,267,78,147,404,152
197,327,74,139,240,18,311,158
359,301,369,403,282,412,349,223
289,399,272,374,182,90,317,382
331,401,274,435,276,242,374,383
298,427,238,399,306,436,246,90
195,104,305,242,84,281,378,190
326,199,136,425,207,336,408,412
193,293,361,395,429,398,123,223
390,139,429,175,370,279,345,287
290,165,422,138,439,409,220,413
416,417,290,389,402,310,439,284
385,322,289,327,41,340,276,439
261,363,301,176,338,183,344,91
163,422,264,377,170,119,409,222
129,420,390,302,303,374,186,253
326,395,432,373,214,410,251,383
350,392,424,188,404,410,444,446
224,448,35,293,363,179,435,377
353,386,164,90,268,403,314,348
416,324,296,425,430,403,407,215
382,356,47,431,274,439,377,446
226,171,141,173,402,120,411,350
449,386,419,260,421,301,376,445
256,321,296,363,211,438,318,127
418,452,325,337,434,115,438,408
256,451,200,426,299,339,410,91
260,330,396,268,300,306,182,156
225,298,299,428,174,371,375,347
159,198,235,397,433,339,126,447
392,299,428,400,305,404,443,381
256,388,438,183,409,63,222,415
395,110,17,371,243,435,217,252
320,160,388,392,276,342,91,447
288,259,229,427,269,270,370,437
321,194,388,294,361,247,377,346
312,393,201,365,276,118,280,313
421,389,458,142,111,80,340,217
97,426,428,270,369,307,340,186
463,176,113,400,83,341,376,348
352,290,261,456,369,468,280,349
389,397,277,182,55,280,410,412
418,323,392,267,274,403,280,287
389,456,296,298,331,144,342,190
320,350,134,272,342,343,62,447
257,289,227,392,117,246,440,477
325,421,460,365,268,428,83,285
130,291,324,331,465,370,374,313
322,387,354,197,170,394,171,460
233,370,372,341,84,473,443,414
389,202,330,335,277,470,184,444
439,202,460,336,433,247,348,383
354,199,426,460,408,250,315,477
389,200,363,464,465,371,470,93
355,486,302,432,371,212,406,444
484,238,271,403,118,470,154,444
289,360,298,462,404,86,411,349
259,451,446,233,180,440,412,414
360,461,431,273,113,466,469,346
450,259,226,482,329,266,437,186
321,356,357,324,241,342,121,475
321,334,206,271,343,92,413,191
353,195,484,197,391,332,369,127
194,260,261,459,470,440,346,286
356,234,434,404,246,374,378,254
257,263,200,330,402,115,254,447
388,229,359,487,462,495,180,440
448,387,391,428,274,347,380,190
260,486,263,232,301,280,283,255
495,400,464,144,499,345,410,317
417,485,486,295,490,398,307,502
357,486,327,462,336,372,312,287
322,386,389,296,329,109,274,439
481,482,102,265,106,274,471,281
323,202,492,399,335,495,373,349
429,270,112,210,373,406,253,446
480,226,399,176,245,342,443,188
290,355,324,164,492,276,347,415
132,295,491,237,181,214,28,285
132,396,492,273,148,439,505,447
357,109,368,307,344,121,508,93
129,355,489,426,365,500,316,221
513,390,265,441,492,372,437,345
514,98,452,426,16,400,178,383
257,364,334,500,470,251,508,287
514,515,267,365,495,463,278,350
487,142,464,435,212,219,221,350
449,517,430,212,405,376,286,479
193,66,516,517,396,335,275,185
516,357,454,489,425,407,122,190
132,490,432,81,434,472,56,253
354,232,458,236,144,275,382,447
385,386,259,324,166,240,245,409
192,325,142,435,502,216,476,447
327,526,144,432,181,441,380,510
298,363,364,174,463,401,278,311
512,259,454,295,358,361,57,287
451,457,491,364,406,344,314,188
355,201,361,491,401,115,377,383
416,353,354,457,426,413,190,447
481,194,449,260,389,200,333,308
326,103,424,267,465,470,407,185
458,336,401,210,497,501,379,479
293,461,462,367,496,504,187,253
324,394,175,496,148,535,443,413
512,321,424,395,47,145,282,253
387,265,109,302,303,504,410,348
458,46,530,50,247,472,537,220
450,180,469,344,345,222,318,479
453,37,73,361,536,176,504,511
289,418,368,18,532,311,475,415
106,528,530,469,374,314,475,285
390,456,521,527,276,470,278,217
257,453,425,394,521,500,443,316
416,389,229,239,442,307,437,378
484,423,426,140,430,464,432,478
327,424,464,273,401,438,349,383
545,329,236,397,336,411,284,221
226,356,519,264,456,238,404,255
337,305,531,340,404,408,410,284
291,99,230,140,397,467,500,250
547,516,108,527,530,242,536,508
417,258,196,408,517,238,367,472
193,515,488,337,148,279,473,506
192,37,454,524,276,373,248,505
484,550,543,530,340,407,216,479
514,547,483,432,272,208,211,536
368,116,405,342,311,315,220,286
256,297,553,500,86,312,249,316
547,359,458,493,335,561,438,541
327,73,331,175,464,335,184,379
417,503,491,395,333,403,532,407
544,288,420,200,140,314,252,543
355,134,487,327,143,474,412,414
514,546,227,515,457,529,402,309
517,294,135,329,460,273,433,92
449,297,265,468,310,504,443,222
196,390,552,429,561,564,439,479
418,548,295,461,337,469,216,255
471,262,211,343,344,249,538,415
384,448,264,555,556,248,377,222
323,366,434,402,568,313,251,572
352,197,551,455,553,231,531,477
416,195,299,493,537,538,477,478
256,420,292,135,201,558,372,88
385,133,105,554,524,466,370,379
384,489,495,337,146,338,373,348
390,555,427,47,241,370,278,151
550,396,492,435,404,474,251,415
545,354,486,295,456,427,465,530
384,577,579,520,493,503,504,316
288,352,292,549,559,243,410,511
242,339,563,308,373,532,56,26
382,314,403,276,572,282,124,350
548,422,489,522,369,341,247,348
514,452,292,242,403,565,342,312
397,308,149,278,473,571,573,575
545,424,489,557,461,567,413,382
418,66,328,297,586,461,184,538
450,197,485,464,561,562,339,438
325,390,297,434,403,441,443,479
484,557,145,532,409,411,348,254
582,394,568,466,370,244,567,88
354,453,426,558,174,403,534,157
482,291,585,336,243,281,442,379
195,549,518,525,591,465,531,534
320,360,137,332,594,595,506,347
194,135,522,204,172,529,443,575
452,549,111,272,405,439,507,318
517,519,431,463,115,212,283,318
577,231,457,553,207,401,465,308
295,488,393,588,400,592,602,477
256,589,272,241,594,210,510,287
419,584,393,203,560,592,532,473
416,449,293,396,335,594,435,351
260,517,228,493,496,501,405,569
550,584,558,371,468,501,536,478
132,166,459,495,305,468,573,543
577,422,360,552,268,309,598,603
386,553,201,440,505,538,603,157
576,194,433,307,122,604,413,127
609,226,297,371,501,503,376,412
483,422,454,459,307,500,437,477
416,483,299,491,557,434,562,276
547,489,588,592,536,601,220,125
97,227,294,103,428,333,530,538
233,457,554,300,537,533,377,252
535,454,619,277,599,121,382,511
480,321,578,516,168,432,305,243
329,395,459,272,242,571,411,574
259,426,524,269,181,598,409,379
321,129,623,112,566,603,507,284
514,579,580,325,426,403,499,541
567,486,587,364,340,119,124,575
192,514,614,107,241,498,282,253
324,520,616,332,302,530,83,572
448,480,257,360,336,595,373,598
453,488,457,618,466,570,444,542
481,424,296,394,623,530,371,629
289,229,551,427,369,244,567,505
353,558,110,495,114,632,444,383
608,513,326,618,523,557,499,246
389,504,332,272,408,409,154,253
516,492,462,494,434,468,533,447
420,613,421,525,625,529,284,477
226,326,200,234,525,208,634,511
486,394,370,627,342,505,540,318
198,615,137,624,178,595,213,570
612,47,496,593,562,596,375,569
257,455,618,523,499,405,117,412
291,548,250,624,368,600,314,317
480,641,320,324,525,599,217,251
264,521,470,631,121,475,381,255
225,451,644,587,494,630,408,28
289,359,460,620,302,337,498,284
544,547,227,489,523,141,621,607
513,227,613,457,363,117,570,191
288,232,168,586,587,369,468,538
417,546,609,588,436,407,570,285
133,134,202,397,500,597,634,572
471,323,166,456,488,565,567,506
548,521,395,629,534,631,343,479
418,323,553,561,242,595,92,509
641,289,609,513,425,342,408,220
608,577,355,581,327,428,276,349
545,643,584,267,590,438,311,508
454,583,492,623,624,177,409,477
612,292,326,619,462,656,657,637
359,492,656,594,597,630,378,316
512,291,586,338,535,378,476,541
291,616,598,313,282,637,413,479
641,513,421,236,368,436,535,316
514,249,266,372,439,345,572,605
290,555,526,239,624,244,567,282
546,291,611,262,617,619,462,238
512,291,484,647,651,181,601,666
486,614,458,362,174,623,371,635
477,354,327,235,557,626,632,637
420,390,650,622,607,560,562,351
389,360,170,270,113,338,664,666
481,100,357,491,556,461,625,665
648,563,307,565,472,121,570,639
461,433,659,470,534,345,603,477
258,227,228,616,586,179,467,600
256,578,426,499,468,565,630,606
321,619,559,529,407,248,476,510
198,426,339,531,499,537,59,351
318,353,418,616,619,175,527,670
548,460,590,463,177,375,539,316
610,548,453,203,340,599,668,573
473,590,369,660,277,568,569,571
128,453,455,593,316,664,283,60
581,518,262,296,684,278,571,156
228,458,683,654,592,339,660,600
549,616,106,587,529,146,245,668
677,424,456,304,468,439,408,509
257,611,556,558,431,496,570,607
482,355,107,204,433,537,412,446
419,389,428,591,688,149,379,412
512,193,585,401,177,434,531,475
610,104,522,590,655,144,539,316
672,195,388,485,617,525,637,607
480,641,481,644,424,435,220,158
611,619,526,497,594,315,476,574
642,645,679,492,528,178,377,349
384,545,452,518,104,498,410,443
193,646,360,461,464,371,539,220
640,618,431,177,563,378,190,446
353,515,197,485,230,624,660,698
641,552,427,237,692,598,184,670
580,549,487,654,436,472,153,319
417,391,234,588,371,506,573,639
290,264,586,654,590,501,471,570
485,264,364,237,301,689,630,413
480,385,644,454,394,313,666,319
611,517,424,552,234,684,537,667
640,320,649,655,436,437,538,380
672,613,455,239,273,530,628,632
608,578,612,41,522,624,441,573
487,363,589,367,592,466,658,538
419,483,550,584,424,400,307,442
548,648,171,491,557,503,409,510
296,553,207,529,434,564,87,569
672,65,608,261,70,489,536,282
673,237,271,688,600,506,508,477
612,613,486,717,559,369,470,695
672,387,389,556,559,496,179,539
641,706,650,716,175,593,562,631
558,431,401,562,691,661,469,215
681,397,654,718,435,505,507,574
257,389,587,275,117,630,184,318
642,547,583,717,438,313,668,542
135,657,306,274,372,629,566,406
171,653,718,633,562,467,597,473
517,395,556,429,686,205,587,508
453,709,583,593,209,660,344,444
192,706,357,714,652,475,188,413
514,490,429,430,627,344,30,607
360,425,424,625,474,219,667,671
290,645,415,233,498,628,667,575
704,207,211,724,500,668,509,510
482,297,106,363,617,622,532,150
453,582,615,238,241,308,249,443
705,451,675,520,556,692,598,313
192,290,681,717,562,434,697,158
